DE_union_geneID	DE_union_transID
ENSG00000196199	ENST00000361479
ENSG00000196230	ENST00000396389
ENSG00000196235	ENST00000599117
ENSG00000196284	ENST00000371459
ENSG00000196290	ENST00000651500
ENSG00000196305	ENST00000375643
ENSG00000196363	ENST00000358625
ENSG00000196368	ENST00000375992
ENSG00000196371	ENST00000358752
ENSG00000196372	ENST00000357700
ENSG00000196455	ENST00000356763
ENSG00000196456	ENST00000329630
ENSG00000196476	ENST00000400269
ENSG00000196510	ENST00000455511
ENSG00000196526	ENST00000420658
ENSG00000196544	ENST00000389017
ENSG00000196550	ENST00000367128
ENSG00000196581	ENST00000378191
ENSG00000196586	ENST00000664640
ENSG00000196642	ENST00000311502
ENSG00000196663	ENST00000359520
ENSG00000196711	ENST00000358543
ENSG00000196712	ENST00000696138
ENSG00000196782	ENST00000509479
ENSG00000196792	ENST00000357479
ENSG00000196865	ENST00000369301
ENSG00000196911	ENST00000368564
ENSG00000196923	ENST00000355841
ENSG00000196998	ENST00000634944
ENSG00000197021	ENST00000462691
ENSG00000197056	ENST00000650449
ENSG00000197070	ENST00000371421
ENSG00000197081	ENST00000356956
ENSG00000197170	ENST00000356126
ENSG00000197323	ENST00000358465
ENSG00000197345	ENST00000567045
ENSG00000197386	ENST00000681528
ENSG00000197429	ENST00000396478
ENSG00000197483	ENST00000598519
ENSG00000197498	ENST00000441448
ENSG00000197530	ENST00000504599
ENSG00000197548	ENST00000693202
ENSG00000197555	ENST00000381232
ENSG00000197576	ENST00000610970
ENSG00000197586	ENST00000376652
ENSG00000197601	ENST00000532502
ENSG00000197620	ENST00000441248
ENSG00000197696	ENST00000394588
ENSG00000197746	ENST00000394936
ENSG00000197763	ENST00000524230
ENSG00000197766	ENST00000327726
ENSG00000197771	ENST00000369077
ENSG00000197774	ENST00000568449
ENSG00000197860	ENST00000381007
ENSG00000197894	ENST00000296412
ENSG00000197961	ENST00000586602
ENSG00000197982	ENST00000373043
ENSG00000198000	ENST00000358855
ENSG00000198053	ENST00000358771
ENSG00000198130	ENST00000392332
ENSG00000198231	ENST00000578681
ENSG00000198301	ENST00000356260
ENSG00000198324	ENST00000361483
ENSG00000198355	ENST00000360612
ENSG00000198369	ENST00000356388
ENSG00000198380	ENST00000357308
ENSG00000198435	ENST00000356628
ENSG00000198513	ENST00000556478
ENSG00000198517	ENST00000343242
ENSG00000198561	ENST00000399050
ENSG00000198585	ENST00000521288
ENSG00000198642	ENST00000359039
ENSG00000198677	ENST00000649566
ENSG00000198682	ENST00000361175
ENSG00000198715	ENST00000614643
ENSG00000198718	ENST00000361462
ENSG00000198720	ENST00000394859
ENSG00000198729	ENST00000361131
ENSG00000198736	ENST00000361871
ENSG00000198792	ENST00000361684
ENSG00000198799	ENST00000361127
ENSG00000198807	ENST00000361487
ENSG00000198824	ENST00000700527
ENSG00000198826	ENST00000361627
ENSG00000198839	ENST00000361822
ENSG00000198843	ENST00000471696
ENSG00000198856	ENST00000361564
ENSG00000198862	ENST00000614971
ENSG00000198887	ENST00000361138
ENSG00000198890	ENST00000370078
ENSG00000198915	ENST00000395809
ENSG00000198931	ENST00000378364
ENSG00000198947	ENST00000357033
ENSG00000198954	ENST00000635971
ENSG00000198961	ENST00000361189
ENSG00000203666	ENST00000366523
ENSG00000203778	ENST00000368656
ENSG00000203805	ENST00000398250
ENSG00000204070	ENST00000426004
ENSG00000204084	ENST00000373023
ENSG00000204103	ENST00000373313
ENSG00000204130	ENST00000388768
ENSG00000204178	ENST00000374343
ENSG00000204209	ENST00000266000
ENSG00000204220	ENST00000463584
ENSG00000204237	ENST00000571503
ENSG00000204308	ENST00000375094
ENSG00000204311	ENST00000644580
ENSG00000204348	ENST00000375349
ENSG00000204371	ENST00000395728
ENSG00000204394	ENST00000375663
ENSG00000204435	ENST00000375885
ENSG00000204463	ENST00000676571
ENSG00000204524	ENST00000414468
ENSG00000204560	ENST00000376442
ENSG00000204568	ENST00000259873
ENSG00000204574	ENST00000441867
ENSG00000204580	ENST00000324771
ENSG00000204619	ENST00000376758
ENSG00000204673	ENST00000391833
ENSG00000204842	ENST00000644883
ENSG00000204843	ENST00000361874
ENSG00000204922	ENST00000531323
ENSG00000205138	ENST00000378887
ENSG00000205250	ENST00000379378
ENSG00000205352	ENST00000429243
ENSG00000205531	ENST00000620138
ENSG00000205670	ENST00000474455
ENSG00000205758	ENST00000361534
ENSG00000205927	ENST00000333337
ENSG00000205978	ENST00000382554
ENSG00000206053	ENST00000248098
ENSG00000211450	ENST00000534355
ENSG00000211456	ENST00000706807
ENSG00000213015	ENST00000543039
ENSG00000213079	ENST00000367178
ENSG00000213123	ENST00000325318
ENSG00000213213	ENST00000338005
ENSG00000213221	ENST00000371738
ENSG00000213246	ENST00000577396
ENSG00000213523	ENST00000336283
ENSG00000213551	ENST00000372950
ENSG00000213638	ENST00000329478
ENSG00000213676	ENST00000375203
ENSG00000213699	ENST00000344420
ENSG00000213719	ENST00000375780
ENSG00000213853	ENST00000359543
ENSG00000213906	ENST00000528054
ENSG00000213977	ENST00000611779
ENSG00000213983	ENST00000308724
ENSG00000214021	ENST00000383827
ENSG00000214050	ENST00000380254
ENSG00000214087	ENST00000622299
ENSG00000214309	ENST00000398075
ENSG00000214357	ENST00000369800
ENSG00000214517	ENST00000398427
ENSG00000214530	ENST00000334805
ENSG00000214717	ENST00000381223
ENSG00000214753	ENST00000301785
ENSG00000214954	ENST00000448384
ENSG00000214960	ENST00000407010
ENSG00000215440	ENST00000356091
ENSG00000217128	ENST00000510461
ENSG00000217930	ENST00000573553
ENSG00000218336	ENST00000511685
ENSG00000221821	ENST00000408925
ENSG00000221838	ENST00000359593
ENSG00000221914	ENST00000380737
ENSG00000221994	ENST00000276054
ENSG00000223501	ENST00000482399
ENSG00000223572	ENST00000434505
ENSG00000224470	ENST00000683775
ENSG00000225528	ENST00000424496
ENSG00000225614	ENST00000565624
ENSG00000225830	ENST00000681659
ENSG00000225921	ENST00000451315
ENSG00000226784	ENST00000458128
ENSG00000227051	ENST00000555004
ENSG00000227057	ENST00000374617
ENSG00000227500	ENST00000409472
ENSG00000228486	ENST00000627399
ENSG00000228594	ENST00000422725
ENSG00000228716	ENST00000439211
ENSG00000229544	ENST00000451024
ENSG00000229833	ENST00000594797
ENSG00000230707	ENST00000453380
ENSG00000235109	ENST00000414429
ENSG00000235173	ENST00000347708
ENSG00000236444	ENST00000635918
ENSG00000237289	ENST00000300283
ENSG00000237412	ENST00000617714
ENSG00000237441	ENST00000497454
ENSG00000238227	ENST00000418388
ENSG00000239857	ENST00000407192
ENSG00000240694	ENST00000522362
ENSG00000240849	ENST00000371652
ENSG00000240857	ENST00000381249
ENSG00000241058	ENST00000377304
ENSG00000241258	ENST00000395326
ENSG00000241468	ENST00000449683
ENSG00000241697	ENST00000374879
ENSG00000241973	ENST00000255882
ENSG00000242173	ENST00000219409
ENSG00000242247	ENST00000263245
ENSG00000242372	ENST00000374436
ENSG00000243667	ENST00000295121
ENSG00000244045	ENST00000292114
ENSG00000244187	ENST00000290079
ENSG00000244486	ENST00000622235
ENSG00000248333	ENST00000341832
ENSG00000249242	ENST00000515780
ENSG00000250479	ENST00000484558
ENSG00000251493	ENST00000615637
ENSG00000253276	ENST00000523505
ENSG00000253797	ENST00000521776
ENSG00000254598	ENST00000528848
ENSG00000254685	ENST00000370898
ENSG00000254986	ENST00000532677
ENSG00000255302	ENST00000530028
ENSG00000258429	ENST00000288022
ENSG00000259494	ENST00000558531
ENSG00000261221	ENST00000568956
ENSG00000261787	ENST00000563496
ENSG00000262655	ENST00000576479
ENSG00000262664	ENST00000572195
ENSG00000264364	ENST00000579991
ENSG00000265354	ENST00000580018
ENSG00000266094	ENST00000581503
ENSG00000266412	ENST00000585132
ENSG00000267360	ENST00000588873
ENSG00000269113	ENST00000606738
ENSG00000269858	ENST00000593726
ENSG00000270170	ENST00000602845
ENSG00000270647	ENST00000605844
ENSG00000272886	ENST00000610213
ENSG00000273213	ENST00000609879
ENSG00000273604	ENST00000621654
ENSG00000274523	ENST00000614461
ENSG00000275066	ENST00000612223
ENSG00000275074	ENST00000613958
ENSG00000275835	ENST00000615383
ENSG00000276043	ENST00000612630
ENSG00000276045	ENST00000617316
ENSG00000276234	ENST00000615182
ENSG00000278053	ENST00000617633
ENSG00000278129	ENST00000621650
ENSG00000285480	ENST00000644661
ENSG00000286190	ENST00000568641
ENSG00000286264	ENST00000652762
ENSG00000288654	ENST00000677770
ENSG00000289281	ENST00000692767
ENSG00000289747	ENST00000698261
ENSG00000002834	ENST00000433206
ENSG00000004139	ENST00000585482
ENSG00000004660	ENST00000348335
ENSG00000004866	ENST00000265437
ENSG00000005075	ENST00000292614
ENSG00000005249	ENST00000265717
ENSG00000005844	ENST00000356798
ENSG00000006025	ENST00000007414
ENSG00000007944	ENST00000356840
ENSG00000010017	ENST00000011619
ENSG00000010278	ENST00000382518
ENSG00000011009	ENST00000374514
ENSG00000012211	ENST00000599218
ENSG00000014164	ENST00000262577
ENSG00000023171	ENST00000635736
ENSG00000023734	ENST00000419869
ENSG00000025293	ENST00000374012
ENSG00000038427	ENST00000265077
ENSG00000041357	ENST00000044462
ENSG00000041802	ENST00000265245
ENSG00000042088	ENST00000335725
ENSG00000043093	ENST00000292782
ENSG00000049239	ENST00000377403
ENSG00000053372	ENST00000330263
ENSG00000053747	ENST00000313654
ENSG00000056487	ENST00000313237
ENSG00000057657	ENST00000369096
ENSG00000059758	ENST00000261211
ENSG00000060491	ENST00000370461
ENSG00000060709	ENST00000261655
ENSG00000065029	ENST00000373953
ENSG00000065559	ENST00000415385
ENSG00000066230	ENST00000264938
ENSG00000066279	ENST00000680265
ENSG00000067221	ENST00000541638
ENSG00000067560	ENST00000678921
ENSG00000069849	ENST00000286371
ENSG00000069869	ENST00000508342
ENSG00000070010	ENST00000263202
ENSG00000070182	ENST00000644917
ENSG00000070610	ENST00000378094
ENSG00000071127	ENST00000699794
ENSG00000071626	ENST00000336761
ENSG00000072849	ENST00000158771
ENSG00000073067	ENST00000340150
ENSG00000074603	ENST00000341861
ENSG00000075785	ENST00000675864
ENSG00000076351	ENST00000612814
ENSG00000076650	ENST00000170564
ENSG00000077150	ENST00000428099
ENSG00000079150	ENST00000424785
ENSG00000080802	ENST00000428680
ENSG00000082701	ENST00000264235
ENSG00000083093	ENST00000561514
ENSG00000083937	ENST00000472024
ENSG00000085871	ENST00000616265
ENSG00000086504	ENST00000648346
ENSG00000087206	ENST00000511320
ENSG00000090013	ENST00000643519
ENSG00000091527	ENST00000420115
ENSG00000091536	ENST00000647165
ENSG00000092203	ENST00000613569
ENSG00000092445	ENST00000263798
ENSG00000093183	ENST00000264454
ENSG00000095059	ENST00000210060
ENSG00000095203	ENST00000374566
ENSG00000096092	ENST00000211314
ENSG00000097007	ENST00000372348
ENSG00000099338	ENST00000409235
ENSG00000099814	ENST00000414716
ENSG00000100271	ENST00000266254
ENSG00000100299	ENST00000216124
ENSG00000100346	ENST00000402142
ENSG00000100364	ENST00000336156
ENSG00000100380	ENST00000216218
ENSG00000100403	ENST00000352645
ENSG00000100442	ENST00000216330
ENSG00000100485	ENST00000216373
ENSG00000100567	ENST00000216455
ENSG00000100804	ENST00000493471
ENSG00000100888	ENST00000646647
ENSG00000101109	ENST00000372806
ENSG00000101132	ENST00000371419
ENSG00000101266	ENST00000217244
ENSG00000101442	ENST00000243903
ENSG00000101493	ENST00000443185
ENSG00000101856	ENST00000217971
ENSG00000102572	ENST00000539966
ENSG00000102897	ENST00000396052
ENSG00000103197	ENST00000219476
ENSG00000103769	ENST00000261890
ENSG00000104055	ENST00000220420
ENSG00000104687	ENST00000221130
ENSG00000104714	ENST00000522893
ENSG00000104835	ENST00000221431
ENSG00000104951	ENST00000595948
ENSG00000104976	ENST00000221573
ENSG00000105619	ENST00000391759
ENSG00000105889	ENST00000404369
ENSG00000106080	ENST00000222803
ENSG00000106367	ENST00000337619
ENSG00000106605	ENST00000402924
ENSG00000106688	ENST00000262352
ENSG00000107014	ENST00000381627
ENSG00000107021	ENST00000372648
ENSG00000108344	ENST00000264639
ENSG00000108395	ENST00000262294
ENSG00000108953	ENST00000264335
ENSG00000108984	ENST00000590474
ENSG00000109320	ENST00000507079
ENSG00000109919	ENST00000302503
ENSG00000110104	ENST00000227520
ENSG00000111271	ENST00000455480
ENSG00000111669	ENST00000229270
ENSG00000112304	ENST00000537591
ENSG00000112406	ENST00000367658
ENSG00000113312	ENST00000682719
ENSG00000113621	ENST00000358387
ENSG00000114026	ENST00000302008
ENSG00000114450	ENST00000676128
ENSG00000114520	ENST00000251775
ENSG00000114529	ENST00000264848
ENSG00000114670	ENST00000383366
ENSG00000114745	ENST00000479927
ENSG00000115271	ENST00000437150
ENSG00000116030	ENST00000392246
ENSG00000116254	ENST00000262450
ENSG00000116489	ENST00000263168
ENSG00000116497	ENST00000373475
ENSG00000117362	ENST00000360244
ENSG00000117450	ENST00000424390
ENSG00000117519	ENST00000370206
ENSG00000118058	ENST00000534358
ENSG00000118640	ENST00000409760
ENSG00000118655	ENST00000650450
ENSG00000119138	ENST00000377126
ENSG00000119640	ENST00000555463
ENSG00000120805	ENST00000261636
ENSG00000120948	ENST00000240185
ENSG00000121741	ENST00000382874
ENSG00000121904	ENST00000373381
ENSG00000122483	ENST00000343253
ENSG00000122507	ENST00000355070
ENSG00000122591	ENST00000432176
ENSG00000123136	ENST00000242776
ENSG00000123154	ENST00000418543
ENSG00000123297	ENST00000652027
ENSG00000125149	ENST00000219139
ENSG00000125386	ENST00000637812
ENSG00000125611	ENST00000409719
ENSG00000126267	ENST00000652250
ENSG00000126653	ENST00000247026
ENSG00000127804	ENST00000263092
ENSG00000128590	ENST00000249356
ENSG00000128607	ENST00000335420
ENSG00000129084	ENST00000530457
ENSG00000129347	ENST00000652042
ENSG00000129946	ENST00000264554
ENSG00000130518	ENST00000392413
ENSG00000130522	ENST00000252818
ENSG00000130560	ENST00000371756
ENSG00000131100	ENST00000253413
ENSG00000131368	ENST00000449354
ENSG00000131467	ENST00000541124
ENSG00000132196	ENST00000254521
ENSG00000132406	ENST00000254742
ENSG00000132507	ENST00000576930
ENSG00000132581	ENST00000247020
ENSG00000132603	ENST00000254940
ENSG00000132664	ENST00000462997
ENSG00000132879	ENST00000376770
ENSG00000133067	ENST00000367278
ENSG00000133318	ENST00000377819
ENSG00000133874	ENST00000256257
ENSG00000134460	ENST00000379959
ENSG00000134780	ENST00000257215
ENSG00000134871	ENST00000360467
ENSG00000134954	ENST00000319397
ENSG00000134996	ENST00000346234
ENSG00000135077	ENST00000696902
ENSG00000135116	ENST00000257572
ENSG00000135423	ENST00000623608
ENSG00000135723	ENST00000258201
ENSG00000135919	ENST00000409840
ENSG00000136099	ENST00000377942
ENSG00000136878	ENST00000315480
ENSG00000136936	ENST00000375128
ENSG00000136940	ENST00000259467
ENSG00000138050	ENST00000505747
ENSG00000138079	ENST00000260649
ENSG00000138180	ENST00000371485
ENSG00000138600	ENST00000261854
ENSG00000138942	ENST00000326132
ENSG00000139410	ENST00000345635
ENSG00000139675	ENST00000357495
ENSG00000139780	ENST00000267273
ENSG00000139971	ENST00000267485
ENSG00000140365	ENST00000267935
ENSG00000140400	ENST00000565683
ENSG00000140521	ENST00000636937
ENSG00000140577	ENST00000268184
ENSG00000140598	ENST00000696330
ENSG00000141232	ENST00000499247
ENSG00000141506	ENST00000447110
ENSG00000141556	ENST00000684760
ENSG00000142798	ENST00000374695
ENSG00000143013	ENST00000370544
ENSG00000143252	ENST00000367975
ENSG00000143294	ENST00000271526
ENSG00000143375	ENST00000271636
ENSG00000143376	ENST00000368843
ENSG00000143641	ENST00000366672
ENSG00000144535	ENST00000325385
ENSG00000144589	ENST00000456909
ENSG00000144736	ENST00000325599
ENSG00000145020	ENST00000538581
ENSG00000145198	ENST00000691901
ENSG00000145741	ENST00000380591
ENSG00000146007	ENST00000274712
ENSG00000146216	ENST00000259750
ENSG00000146360	ENST00000414000
ENSG00000146425	ENST00000367089
ENSG00000146555	ENST00000404826
ENSG00000147118	ENST00000396965
ENSG00000148225	ENST00000374193
ENSG00000148290	ENST00000371974
ENSG00000148300	ENST00000371942
ENSG00000148356	ENST00000323301
ENSG00000148357	ENST00000683500
ENSG00000148459	ENST00000376215
ENSG00000149212	ENST00000536441
ENSG00000149474	ENST00000677266
ENSG00000149599	ENST00000278979
ENSG00000150776	ENST00000532163
ENSG00000151502	ENST00000281187
ENSG00000152086	ENST00000312988
ENSG00000152661	ENST00000282561
ENSG00000152818	ENST00000367545
ENSG00000152894	ENST00000368226
ENSG00000153130	ENST00000608372
ENSG00000153140	ENST00000283122
ENSG00000153250	ENST00000348849
ENSG00000153406	ENST00000574733
ENSG00000153774	ENST00000283882
ENSG00000154719	ENST00000307301
ENSG00000154832	ENST00000673786
ENSG00000154917	ENST00000285208
ENSG00000155254	ENST00000285605
ENSG00000155629	ENST00000339364
ENSG00000155876	ENST00000380527
ENSG00000156860	ENST00000356166
ENSG00000158234	ENST00000338446
ENSG00000158526	ENST00000375151
ENSG00000159588	ENST00000528266
ENSG00000159871	ENST00000377950
ENSG00000160124	ENST00000291458
ENSG00000160293	ENST00000371851
ENSG00000160404	ENST00000373281
ENSG00000161558	ENST00000435956
ENSG00000161609	ENST00000447857
ENSG00000161960	ENST00000293831
ENSG00000161981	ENST00000293861
ENSG00000162377	ENST00000371538
ENSG00000162415	ENST00000359600
ENSG00000162623	ENST00000370867
ENSG00000162757	ENST00000294811
ENSG00000163535	ENST00000357799
ENSG00000163644	ENST00000608933
ENSG00000163964	ENST00000392391
ENSG00000164091	ENST00000296490
ENSG00000164111	ENST00000296511
ENSG00000164190	ENST00000282516
ENSG00000164237	ENST00000296658
ENSG00000164327	ENST00000357387
ENSG00000164543	ENST00000319357
ENSG00000164610	ENST00000684207
ENSG00000164889	ENST00000485713
ENSG00000164902	ENST00000297540
ENSG00000164924	ENST00000395957
ENSG00000165416	ENST00000310528
ENSG00000165698	ENST00000372136
ENSG00000166025	ENST00000433060
ENSG00000166377	ENST00000426216
ENSG00000166391	ENST00000526712
ENSG00000166439	ENST00000299563
ENSG00000166446	ENST00000570137
ENSG00000166716	ENST00000560079
ENSG00000167112	ENST00000372890
ENSG00000167118	ENST00000372850
ENSG00000167315	ENST00000285093
ENSG00000167461	ENST00000300935
ENSG00000167863	ENST00000301587
ENSG00000168234	ENST00000317571
ENSG00000168263	ENST00000382082
ENSG00000168314	ENST00000311042
ENSG00000168385	ENST00000391973
ENSG00000168658	ENST00000477737
ENSG00000168803	ENST00000562188
ENSG00000169217	ENST00000305596
ENSG00000169371	ENST00000564644
ENSG00000169439	ENST00000302190
ENSG00000169583	ENST00000494426
ENSG00000169896	ENST00000648685
ENSG00000170153	ENST00000515673
ENSG00000170310	ENST00000306357
ENSG00000170445	ENST00000675366
ENSG00000170456	ENST00000389082
ENSG00000170633	ENST00000392465
ENSG00000170852	ENST00000304056
ENSG00000171155	ENST00000304661
ENSG00000171365	ENST00000376088
ENSG00000171703	ENST00000395053
ENSG00000171812	ENST00000397799
ENSG00000171903	ENST00000402119
ENSG00000171914	ENST00000636159
ENSG00000171960	ENST00000678803
ENSG00000172172	ENST00000306185
ENSG00000172175	ENST00000649217
ENSG00000172345	ENST00000302824
ENSG00000172775	ENST00000309137
ENSG00000173175	ENST00000462833
ENSG00000173218	ENST00000355485
ENSG00000173451	ENST00000308086
ENSG00000173531	ENST00000449682
ENSG00000173599	ENST00000651854
ENSG00000173905	ENST00000470487
ENSG00000175189	ENST00000309668
ENSG00000175536	ENST00000310109
ENSG00000175581	ENST00000314282
ENSG00000175643	ENST00000572173
ENSG00000175711	ENST00000320865
ENSG00000175868	ENST00000523376
ENSG00000176055	ENST00000316610
