geneName	HEK293T.3h	HCT116.3h	Hela.3h	HEK293T.6h	HEK293.12h.CHX	HEK293.12h.noCHX	SUM159.12h	SUM159.0.2.24h
SLC25A14	0.291742	-0.437838	-0.0817047	-0.0854549	-0.737098	-0.453299	0.143973	1.02865
SLC35A2	-0.435995	0.134815	-0.214092	0.0230772	-0.778452	-0.407864	-0.329098	1.47333
PQBP1	-0.286617	0.153591	0.133369	-0.138975	-0.115171	-0.267839	0.262482	1.61294
CDK16	0.517077	0.424073	0.713668	0.604038	0.238408	-0.277688	0.636658	1.55313
PORCN	-0.485777	-0.0157114	-0.749129	-0.114285	0.851739	0.0990961	0.0656662	1.02824
SRPX2	0.660709	-0.518212	0.391048	0.0528245	-0.655221	1.73653	-0.153382	-1.07014
SYTL4	-0.302138	0.144753	0.53327	-0.135621	1.3804	0.888529	-0.149562	-2.50132
CENPI	0.341593	-0.400156	0.247647	-0.310702	0.424006	-0.194211	-0.147515	-2.34438
CDADC1	0.409748	-0.42135	0.560973	0.210366	0.0646715	-0.263474	-0.911881	2.0816
SLC25A15	-0.195485	0.119218	-0.948438	0.0528245	-0.378111	0.191092	0.255301	2.27297
KATNAL1	0.380032	-0.125894	-0.00804767	0.0314509	0.110314	-0.333863	-0.00485571	-1.25339
LYRM1	-0.862058	-0.723241	-0.31061	-0.050269	0.510117	0.896991	0.952757	1.86119
NUP93	-0.440252	0.067196	-0.137135	-0.45185	0.593403	0.0437844	0.0918305	-1.11558
DHODH	-0.0693698	0.59001	-0.240708	-0.0402849	0.879556	-0.287321	-0.101931	1.622
CCDC113	0.660709	-0.465744	0.172868	0.538251	0.734726	1.01216	0.263098	2.19947
SLC7A6OS	0.156066	-0.205621	-0.269202	0.15974	0.0672454	-0.240754	0.0441622	1.46447
HSDL1	-0.0232631	-0.332972	-0.154113	0.127787	-0.0428817	-0.400978	-0.262971	1.04021
TAF1C	-0.349309	0.382253	0.582414	0.190328	0.44558	-0.322368	-0.192283	-1.07442
CRISPLD2	-0.308917	0.803716	-0.18124	0.0528245	0.344779	0.736526	-0.754553	-2.5163
ZNF500	0.296435	0.469715	0.0515618	-0.139821	0.514704	-0.263474	0.975734	1.39297
NOMO3	-0.287296	0.0826923	-0.386559	-0.554858	1.34478	-0.848436	-0.297252	-1.30164
NUBP1	-0.186934	0.284374	-0.269746	-0.360372	-0.965921	-0.570903	0.0214368	-1.11003
MEFV	0.660709	-0.295819	1.1984	0.0528245	-1.65522	0.736526	-0.785265	-2.33828
EEF2K	0.38701	0.14998	0.184129	0.440555	0.59776	0.414598	0.0224354	-1.71092
PIEZO1	-0.27085	0.0220391	-0.112284	-0.170526	0.749475	-0.0331764	-0.233089	-1.03803
ZNF174	-0.513542	-0.411297	0.198403	-0.639053	-0.248045	-0.327604	0.557776	-2.55595
DNAJA3	0.273636	-0.279378	-0.341347	-0.206448	0.308995	-0.494428	0.229261	1.21213
MAZ	-0.219364	-0.304207	-0.0157427	-0.0456142	-0.425701	-0.507525	0.439322	1.06854
IL21R	-0.339291	-0.295819	-0.386559	1.63779	-0.0702581	0.736526	0.036589	-2.42331
CCP110	0.251035	0.463173	0.37087	0.439103	0.69921	0.428404	-0.115414	1.17885
RNF40	-0.507182	-0.113981	0.110147	-0.197802	0.505934	-0.315713	0.166396	1.05886
AAGAB	-0.169889	0.206681	-0.283055	-0.259612	-0.296767	-0.394006	-0.00413075	1.35352
HERC1	0.181344	0.75602	0.236114	0.455262	-0.584831	-0.0183615	-0.182727	-1.15136
CEMIP	0.338781	0.57865	-0.123525	2.05282	-0.655221	0.736526	-0.308059	1.791
PDGFRL	-0.549858	0.173666	-0.155234	-0.321571	-0.0702581	0.736526	-0.391049	-2.19199
BRF2	0.177108	0.278417	0.815075	0.0528245	0.61226	0.414598	-0.255787	1.5278
TRIM35	-0.420974	0.189608	0.409907	-0.0745548	-0.131659	-0.00890115	-0.0268774	1.4244
EYA1	0.316061	0.704181	-0.29345	0.171469	0.460257	0.321489	-0.0806487	-1.56655
GDAP1	0.739421	0.0261088	0.137707	-0.130622	0.176902	0.581248	0.114884	1.17029
CCN4	0.660709	0.704181	0.613441	0.0528245	-1.65522	0.736526	0.200088	-2.57532
NDRG1	-0.0223703	-0.16985	0.275315	0.0435318	0.510028	0.0349658	0.0237877	-2.26876
TRPS1	0.329621	-0.295819	0.300283	0.255317	-0.954781	0.364557	0.132272	1.13303
PYCR3	-0.353021	0.341611	-0.446431	0.176915	-0.564618	-0.141483	0.399159	1.35204
TNFRSF10A	0.0757469	0.263876	-0.123525	1.63779	-1.65522	0.736526	-0.472127	1.12555
MCM4	0.0306793	0.304194	-0.0318673	-0.142082	0.424633	0.0617669	0.0791434	-1.13695
BNIP3L	-0.0459984	-0.398913	-0.332112	0.0256543	-0.124706	0.543881	0.122529	-1.43555
KCNN4	2.66071	-0.152861	0.131289	-0.947175	-1.65522	0.736526	-0.00961942	-2.2851
GYS1	-0.19682	0.169473	0.190626	-0.278885	0.0318401	-0.60296	0.174263	-1.21635
NFKBIB	-0.436588	-0.0653354	-0.344331	-0.157854	-0.421263	-0.774974	0.375889	1.99671
OAZ1	0.212899	0.267004	0.984189	0.583694	-0.271428	0.256962	0.470497	1.48784
TRMT1	-0.448915	-0.177175	-0.109264	-0.101422	0.755975	-0.0533885	0.0687083	1.11609
NOVA2	-0.501562	-0.295819	0.613441	1.1683	0.666707	0.321489	-0.0600711	-2.90431
TNNT1	-0.139213	-0.227801	-0.708487	-0.514216	-0.633847	-0.137943	-0.0374116	-1.25339
C19orf44	0.512864	-0.20271	0.11094	-0.10764	0.17618	-0.341476	0.219005	1.66599
ZNF419	0.718425	1.28914	0.815075	0.665801	-0.0702581	0.736526	0.732583	1.76453
PDCD5	-0.843139	-0.0480921	-0.799374	-0.465199	-0.0338947	-0.770434	0.0416296	1.0119
DENND3	-0.355058	0.396058	0.285387	-0.160169	0.0146308	1.1771	-0.201023	-1.46396
ICAM5	0.116389	0.492677	0.0773878	-1.18818	-0.770698	-0.0708289	-0.324001	-1.12094
TYK2	-0.22718	-0.600674	-0.144358	0.264699	0.0452191	-0.192391	0.502163	-1.24301
RABAC1	-0.497958	0.0807441	-0.28828	-0.392839	-0.862317	-0.973192	-0.0440909	-1.0523
MEGF8	-0.218099	-0.239966	-0.0336783	-0.0043709	0.0525986	-0.658775	0.11332	-1.11994
GRIN2D	-0.945627	0.0613373	-0.708487	-0.0540907	-0.0271894	0.436966	-0.98417	-1.47578
PLA2G4C	-0.0173625	1.28914	-0.123525	1.37475	1.66671	-0.848436	1.20651	2.5015
TNPO2	-0.346565	0.358794	0.196032	-0.164406	-0.607915	-0.551207	0.036589	1.16705
DDX49	-0.470895	0.077398	-0.522443	-0.226512	0.638738	-0.453028	0.252917	1.54996
TMEM59L	-0.255226	-0.188904	-0.102766	-0.575207	-0.655221	0.414598	1.53666	2.3822
SCN1B	-1.33929	-0.880782	-0.556484	1.05282	0.344779	-0.263474	0.283135	-3.12786
CDK6	0.246321	0.760034	-0.0296714	0.24547	0.136495	0.0462105	-0.152625	1.97863
ZC3HAV1	0.434007	0.167153	-0.281736	-0.280653	-0.253122	0.458992	-0.130784	-1.28288
OGDH	0.0420067	0.389616	0.173818	-0.287359	-0.0205051	0.151564	-0.0351174	-1.76174
HOXA1	-0.0604312	0.119218	-0.386559	0.0946447	-0.950677	-0.626044	0.94348	1.60459
STX1A	0.0757469	-0.710857	-0.141447	-0.139821	-0.655221	-0.848436	-0.115414	1.31489
EPHB6	0.120141	0.566677	-0.386559	-0.532138	0.666707	-0.263474	-0.0202569	-2.5429
PDAP1	-0.360829	-0.311118	-0.403153	-0.421744	-0.796348	-0.345936	0.681179	1.00547
SNX8	-0.0683293	0.227743	-0.169329	-0.180153	-0.419408	-0.324016	0.177368	1.4585
LSM5	0.680949	-0.295819	-0.317477	-0.323832	0.277914	0.0208946	0.00546649	1.05084
CLDN15	0.120141	0.119218	0.613441	0.78979	-0.0229524	-1.00044	-1.11541	1.83407
MEST	0.660709	-0.845158	-0.00927671	0.0528245	-1.65522	0.736526	0.247156	1.18718
TSPAN13	-0.0408509	-0.271572	-0.322834	-0.166432	-0.738637	-0.159366	-0.497437	-1.72983
AHR	-1.10483	-0.0104171	-0.123525	0.374753	-1.24018	1.73653	0.312007	1.02818
CHCHD3	-0.34449	-0.923851	-0.518555	-0.264149	-0.381679	-0.6514	0.324031	1.08725
MRPL32	-0.660343	-0.542613	-0.37262	-0.409455	-0.681664	-0.750099	-0.112958	1.41629
CLIP2	-0.0662721	-0.172963	0.523243	0.342331	-0.285987	-0.526508	0.181117	-1.18716
SLC1A1	0.0562945	0.134815	-0.0455224	-0.101209	1.34478	-0.772488	-0.409229	-2.49135
DNM1	-0.0397303	0.0261088	-0.000775594	0.329156	0.653224	-0.2421	-0.264792	-1.37035
CA9	0.660709	-0.295819	-1.32516	0.0528245	-0.655221	0.736526	-0.258821	-2.84555
RGP1	0.444981	-0.361408	-0.193914	0.340805	-0.103578	0.277094	0.673082	1.07805
MPDZ	0.31552	0.289143	0.261792	0.297105	0.17075	-0.0999752	-0.369293	-1.19139
NPDC1	-0.518997	0.0734145	-0.237416	0.670577	-0.119168	-0.000439573	0.123774	1.05547
ABCA2	-0.141502	-0.160304	0.198403	-0.0447863	-0.117256	-0.20458	0.0717784	-1.19521
EXOSC3	-0.158845	-0.558854	-0.338881	-0.27621	-0.409264	-0.234328	0.171712	1.03374
CCNJ	-0.269389	-0.255177	0.420796	-0.323324	-0.852667	0.192206	-0.332225	2.11476
GATA3	0.384608	0.119218	0.613441	0.711316	0.138328	0.814529	0.704014	2.19053
RASSF4	0.493599	-1.88078	0.613441	0.0528245	-0.307297	0.736526	0.469548	-1.66843
RAB11FIP2	0.716108	0.743709	0.207448	0.0390187	0.0987609	-0.214564	0.0199378	1.4232
PALD1	-0.0234285	-0.0240147	-0.971522	0.0211156	-0.165255	-0.690895	-0.259804	1.10918
BMPR1A	-0.812462	-0.378281	-0.482775	0.220281	0.546413	-0.000439573	0.0910368	-1.14647
TWNK	-0.0812743	0.285096	0.170658	0.163528	-0.0455961	-0.0487351	-0.368334	1.17068
FBXW4	0.617896	-0.175525	0.913001	0.496431	0.605307	0.855171	0.621552	1.85812
NPM3	-0.107765	-0.525301	-0.664544	-0.457676	-0.9472	-0.93005	0.0979553	1.28991
GBF1	0.155403	0.100109	0.306943	0.19774	-0.0357009	-0.108499	-0.0979597	-1.00497
MTPAP	0.375745	0.193327	-0.00568839	0.194553	-0.0763583	0.0926698	-0.260698	1.23377
STN1	0.210544	-0.591275	-0.267915	0.0528245	-0.280476	0.340597	0.245258	-1.85985
CSF3	0.660709	-0.295819	0.613441	0.0528245	-1.65522	0.736526	-0.922769	-3.47578
MTMR4	-0.343407	-0.217817	-0.366381	-0.107911	-0.825146	-0.617111	0.214894	-1.27455
PEX12	0.755037	0.146699	0.215681	0.463613	0.432242	0.414598	-0.211629	1.03844
RANGRF	-0.381844	-0.125894	-9.09413e-05	-0.0781815	-0.884918	-0.304116	0.529921	1.18913
NAT9	-0.28925	-0.380708	0.122454	0.226854	-0.505474	-0.410315	-0.295986	1.7987
ALDOC	-0.118901	-0.17164	0.00771965	-0.149484	0.357163	-0.105933	-0.0233535	-2.4702
ZNF330	0.0266414	0.353683	0.0368807	-0.181043	0.600541	-0.149141	0.0236978	1.24494
WFS1	-0.551817	0.00636488	-0.132803	-0.532138	0.870503	0.299121	-0.23946	-1.09191
GAR1	0.149531	-0.221052	-0.0205644	-0.0965134	-0.0341889	-0.430371	0.00986889	1.49454
NCAPG	0.452529	0.234457	0.0821888	-0.0161783	0.942798	0.875046	-0.159726	-1.14741
UGDH	0.360852	0.160955	-0.18942	-0.293472	0.951938	-0.14099	-0.155869	-1.23385
CCDC34	0.63195	0.0734145	0.150413	-0.0851034	-0.265857	0.342247	-0.00311112	1.01393
ZPR1	0.149439	0.012303	-0.359183	-0.209683	-0.700613	-0.615776	-0.0823612	1.35232
MTCH2	-0.070104	-0.0477242	-0.110389	-0.210055	-0.550996	-0.292739	0.0723707	1.08334
VWA5A	0.490784	-0.158316	-0.319445	0.24547	-0.0702581	0.736526	0.18944	-2.75589
ATG2A	-0.145349	0.260574	0.0340164	0.231901	-0.928239	-0.439324	0.226469	-1.19048
CPT1A	-0.0917099	0.284	0.0792192	-0.0448722	0.900596	0.539489	-0.50489	-2.02257
CCDC86	-0.771944	-0.516017	-0.408548	-0.491127	0.373926	-0.892584	0.128511	1.15575
RNF141	0.584156	-0.236522	-0.586497	0.383649	0.103771	0.284014	0.305429	1.30811
GALNT18	-0.275725	-0.0631585	0.0284782	0.132259	-0.188095	-0.451101	0.0352648	1.14384
KIAA1549L	-0.125166	-1.29582	0.613441	0.937347	-0.772578	0.0360863	-0.344615	-1.58144
SLC35F2	0.0353891	0.26091	-0.0654979	0.0187971	-0.455283	-0.197886	-0.301584	1.87523
C11orf58	-0.036229	-0.251425	-0.373533	-0.116145	0.0789134	0.0402465	0.355806	1.23881
PITPNM1	-0.364122	-0.474157	-0.121035	-0.660871	-0.586508	-0.90733	0.316469	-1.18716
EXPH5	0.201278	0.297271	0.520331	0.0893504	-0.626651	-1.20207	-0.597566	1.04207
GTF2H1	0.312786	-0.400156	-0.508238	-0.163987	-0.143507	-0.441811	0.309892	1.17957
PRPF40B	0.614906	-0.632854	0.520331	0.526756	0.496782	0.736526	0.366119	-1.75249
SELPLG	-0.339291	0.704181	0.613441	0.0528245	-2.65522	0.736526	-0.447989	-3.75589
CSRNP2	0.0362185	-0.465744	0.46759	-0.196203	-0.490834	-0.392757	-0.0212919	-1.18996
LTA4H	0.189835	0.16593	-0.0858052	-0.503919	0.706646	-0.0193693	-0.142758	-1.04594
FOXM1	-0.270357	-0.634908	-0.488439	-0.1613	-0.968998	-0.635443	0.287218	-1.22889
ACAD10	0.0514993	-0.158316	0.0284782	0.395712	0.460257	0.358014	-0.340287	-1.3376
CDKN1B	0.17232	0.0640767	0.169606	0.297132	0.473005	-0.0519699	0.305882	1.50845
ARHGDIB	-1.33929	1.02611	-0.765071	1.05282	-1.07026	0.736526	0.103596	-2.59916
CAND1	0.283897	0.357112	0.00578876	-0.190667	0.0935947	-0.156559	-0.302496	-1.70057
RAB5B	0.13216	-0.136163	-0.376552	-0.224285	-0.0535149	0.0496839	0.411089	-1.00081
MDM1	0.749835	-0.295819	0.104427	0.753264	0.828813	0.0360863	0.673082	1.6535
CHD4	0.00527367	0.794379	0.128014	0.220629	0.138328	0.450222	-0.317048	-1.83947
GNPTAB	0.057729	-0.40999	-0.53161	-0.064359	-0.553525	0.362131	-0.150747	-1.50368
SLCO1B3	0.660709	-1.29582	-0.193914	0.0528245	-1.65522	0.736526	-0.700377	2.33157
HCFC2	-0.0492531	0.926573	0.728918	-0.114285	0.998222	-0.214564	0.102491	1.35491
BTN3A3	0.282198	-0.880782	-0.895573	-0.947175	-1.07026	0.736526	-0.148967	-1.06698
NEDD9	0.245672	-0.295819	0.650435	0.22275	-1.65522	0.151564	-0.132176	-2.41975
RNGTT	0.556509	0.371605	0.161452	0.269883	-0.00752237	0.174647	-0.0302118	-1.05629
MAN1A1	0.0143463	0.450554	0.0947806	0.20067	0.791785	-0.430584	-0.390893	-2.62484
TPD52L1	-0.113084	-0.0795014	-0.460088	-0.0398248	0.300998	0.696998	0.512617	1.22969
RIPOR2	-0.187288	0.704181	0.613441	-0.21021	-1.65522	1.32149	0.157604	-4.25339
SASH1	0.221288	-0.0201848	0.0926085	0.448753	0.578577	0.499487	0.0690105	-1.5429
RAB23	0.260171	0.967215	0.0373564	-0.371432	-0.0229524	-0.0360635	0.0971305	-1.61596
MED23	0.093712	0.272464	0.198403	0.25233	0.658196	-0.563034	-0.465814	-1.08131
WASF1	-0.0357873	0.0629741	-0.757653	0.0343676	-0.751207	-0.209318	0.190917	1.14114
MRPL2	0.446179	-0.247725	-0.44668	0.0918186	0.968012	-0.609249	-0.0803671	1.12194
DUSP22	-0.361833	-0.295819	-0.479669	-0.50789	-0.618695	-0.444046	0.238223	-1.83835
PCDHB2	0.426244	-0.295819	1.61344	-0.406607	-0.655221	1.73653	-0.498134	-2.107
SEMA5A	0.660709	-0.295819	0.613441	0.0528245	-1.65522	0.736526	-0.257433	-2.00546
MRPS30	-0.198823	-0.0501489	-0.202596	-0.54984	0.354904	-0.961204	-0.0579372	1.32714
LOX	-0.258872	-0.295819	0.404627	0.166781	-0.359765	-0.000439573	-0.560103	-1.52658
HMGCR	-0.187821	0.122965	-0.139416	-0.958039	-0.497679	-0.464007	-0.821056	-1.60713
PCDHB3	0.660709	-1.29582	0.0284782	0.0528245	-0.0702581	0.736526	-0.793486	-2.66843
PCDHB5	-0.924253	-0.295819	0.613441	-0.947175	-1.65522	0.736526	-0.469051	-1.77695
CCNG1	-0.318713	-0.938267	-0.88613	-0.766026	-0.253788	-0.631945	0.031072	-1.06958
CDH6	0.660709	-0.295819	0.326159	0.0528245	-1.65522	0.736526	-0.047077	-1.52117
SLC12A7	-0.240775	0.0578177	0.718794	-0.195855	0.576105	0.362131	-0.590404	1.12182
GNPDA1	-0.503677	-0.390977	-0.433034	-0.735183	-0.687475	-0.562441	0.246407	1.03098
PDGFRB	1.66071	-1.88078	0.283292	1.05282	0.344779	0.736526	-0.169862	-3.36191
ZNF346	0.00942617	-0.761483	-0.215079	0.0606866	-0.134593	-0.476468	0.0545109	1.12165
EHHADH	0.0917592	-0.213357	-0.00323065	0.781151	0.277665	0.151564	0.0213222	-1.25339
NIT2	-0.16322	-0.415659	-0.0746153	0.00628192	0.948792	-0.399129	0.0458668	1.02843
CEP70	0.0826663	0.119218	-0.444275	-0.382391	-0.0988273	0.262595	0.439975	-1.34399
RNF7	0.170251	-0.330585	-0.289698	0.0682545	-0.897422	-0.400978	0.264617	1.60118
BCHE	0.356303	2.70418	1.02848	0.354333	-0.401464	0.543881	-0.515543	-2.07667
PFKFB4	-0.389917	0.13714	0.198403	0.0528245	-0.423895	-0.163938	0.402434	-2.3205
ECT2	0.0139608	0.455814	0.234667	-0.117272	0.64434	-0.353672	-0.0814215	-1.11076
IFT57	0.277533	-0.0922859	-0.00546912	-0.027099	0.0588082	-0.0384074	0.290674	2.28758
IQCG	0.779762	0.0912038	0.613441	0.342331	0.0350949	-0.36301	-0.444363	1.26712
GBE1	0.0394715	0.0236406	0.0424297	0.19407	0.54033	0.649063	-0.178608	-2.02764
C3orf52	-0.498599	-0.603942	-0.123525	-0.165816	-0.349412	0.0584541	-0.319773	1.55785
KLHL18	-0.0844475	0.226602	0.0817202	-0.16168	-0.0571426	-0.137943	0.0950847	1.45849
ACVR2B	-0.301741	0.511536	-0.971522	0.111241	0.455625	0.382889	-0.409145	1.21293
ABHD14A-ACY1	0.660709	-0.295819	0.613441	1.05282	-2.07026	0.736526	0.884586	2.791
VIPR1	0.570512	-1.14382	0.234929	-0.255298	0.270779	1.51413	-0.308894	-1.14106
EIF4G1	0.338287	0.413272	0.369353	0.0260271	-0.621189	-0.990625	-0.151962	-1.00812
NEK4	0.254574	-0.427064	-0.231837	-0.0874668	-0.239416	0.180133	0.864408	1.82698
SLC4A3	-0.0982825	-0.295819	1.61344	-2.94718	0.432242	-0.263474	-0.655982	-2.08346
TTL	0.141435	-0.228705	-0.569037	0.259275	0.0702722	-0.289946	0.58293	1.08478
KCNIP3	-0.798722	-0.295819	-0.971522	-1.53214	0.081745	-0.263474	0.178317	-1.62262
ACTR1B	-0.1012	-0.723241	-0.336374	-0.133876	-0.568921	-0.0428748	0.368462	-1.1238
STEAP3	-0.795589	-0.1317	-0.00447221	-0.768346	-0.504441	-0.963914	-0.000500312	-1.40987
TFCP2L1	0.738712	1.02611	0.613441	-0.169568	0.344779	0.321489	-0.415923	-2.53879
REEP6	-0.714548	-0.242708	0.750944	0.374753	-0.603024	-0.440352	-0.378448	-1.66843
HTRA2	-0.263095	-0.348287	-0.193914	-0.254748	-0.178634	-0.581332	0.0458668	1.18473
GALNT3	0.104316	0.240234	0.419716	-0.821645	0.804211	-0.585402	-0.752844	-3.47578
POLE4	0.0657551	-0.710857	-0.573645	-0.153626	-0.429801	0.135622	0.157069	1.24911
FANCL	0.312682	0.368578	0.133274	0.0586185	0.458796	0.18259	-0.16761	-1.38359
PECR	0.0215486	-0.295819	-0.104788	0.153052	-0.137372	-0.704047	0.252737	-1.0503
ZNF142	-0.845182	-0.0824156	-0.211473	-0.306257	-0.809026	-0.333863	-0.0249333	-2.3853
IL1R1	-0.754328	-1.10317	0.0125367	-0.269104	-1.07026	0.736526	-0.347144	-1.4527
IL1RL1	0.660709	-0.295819	0.613441	0.0528245	-1.65522	0.736526	-0.359406	-1.39367
HDLBP	0.0792002	0.133024	-0.434289	-0.231743	0.680897	-0.01519	0.0304089	-1.49919
ID2	-0.0176931	-0.0764721	-0.28085	0.416442	-0.441934	0.128533	-0.950355	-2.39089
BIRC6	0.105983	0.527024	0.296149	-0.0808682	-0.41286	-0.787036	-0.178619	-1.23577
RMDN2	0.214308	1.40462	-0.164167	-0.13004	0.537424	1.22195	-0.830012	-1.3465
EPAS1	-0.0510456	0.360696	0.395348	0.154465	-0.788487	0.151564	-0.0284785	1.01002
MSH6	-0.134683	0.562407	-0.216985	-0.243424	0.51804	0.405553	-0.206673	-1.39616
PAPPA2	2.66071	-0.880782	-0.386559	0.0528245	-1.65522	1.73653	-2.11541	2.23846
TCEANC2	-0.0223632	1.17811	-0.332112	0.498889	0.146344	0.129868	0.0237487	1.01648
LRRC42	-0.703602	0.204751	0.137443	-0.540477	-0.425739	-0.807794	-0.0232959	-1.83045
C1orf21	-0.460145	0.841684	-0.671962	-0.406607	-0.985369	0.321489	-0.761777	-1.25339
LEPR	0.0519622	-1.10317	-0.261028	0.0645063	0.666707	0.958918	6.31305e-05	-3.06074
SLC35D1	0.645389	0.55833	0.263498	0.386562	0.174854	0.736526	-0.433819	1.38013
RGS2	0.59394	0.112265	0.613441	0.293833	-0.130559	-0.539108	0.414507	1.49892
OLFML3	0.338781	-1.88078	1.1984	-0.532138	-1.65522	0.736526	-0.185803	-3.64571
CRYZ	0.254453	0.223209	-0.208874	0.138312	0.775414	0.0379067	0.130313	-1.41443
ZBTB17	-0.157452	0.633791	0.586474	0.504204	0.0283057	0.0990961	0.287651	1.05657
OSCP1	0.506586	-0.781246	-0.535423	0.61394	0.293554	0.543881	0.0995988	1.8371
C1orf109	-0.187628	0.00535025	0.395261	0.586803	0.384308	-0.0507447	0.236058	2.27772
RRAGC	0.496681	0.336449	0.105407	0.0528245	-0.0702581	0.00717361	0.107964	1.07954
ADGRL2	0.0871942	1.51154	-0.245203	0.118289	-0.560584	-0.361085	-0.212439	-1.15151
GALE	-0.767306	-0.13794	0.0767738	-0.141186	0.30959	-0.722906	0.385806	1.31944
SLC2A1	-0.338612	0.375394	0.0745099	-0.263121	0.985885	-0.263474	-0.440462	-1.15144
EBNA1BP2	-0.158916	0.0899118	-0.0674083	-0.0614452	0.0559663	-0.367918	0.301237	1.0494
ERI3	-0.164601	-0.71287	-0.103296	0.176096	0.0688415	0.151564	0.493503	1.05464
TSPAN1	-0.924253	-0.0157114	-1.19391	0.0528245	-0.0702581	0.736526	-1.0085	-2.36887
SLC19A2	0.0469218	0.0734145	0.171603	0.100919	0.189805	0.303567	-0.690163	1.68844
DPH5	-0.167862	-0.495128	-0.0358722	-0.549679	0.204922	-0.772488	-0.0552193	1.2931
HSD11B1	0.660709	-0.295819	0.613441	0.0528245	-1.65522	0.736526	-0.337807	-2.26933
PLPPR4	0.694657	-0.295819	1.1984	-0.449676	1.15213	0.151564	-0.893022	-3.25339
RSRP1	-0.789278	0.341611	1.02848	0.00307147	-0.128853	-0.648138	0.0346114	1.17517
SLC35A3	0.194142	-0.810392	0.172868	0.538251	-0.219122	0.906451	0.101397	1.37005
MAN1C1	-0.0877519	-0.295819	0.613441	1.37475	-0.567758	0.151564	0.370013	2.00965
CENPF	0.172786	0.68159	0.465217	0.365519	-0.278023	-0.470254	-0.537677	-1.40105
RPA2	0.265827	0.12985	-0.205533	-0.0358797	0.734537	-0.165894	-0.0104991	1.15659
POLR1G	0.0618747	0.284374	-0.263328	-0.621405	-0.958232	-0.624472	-0.49656	1.06423
IFT46	-0.409871	-0.465744	0.038326	0.233721	0.222405	0.201194	0.45117	1.43718
KIF14	0.312099	0.429073	0.451305	0.263209	0.478635	0.915496	-0.330996	-2.70064
NRP2	-0.114476	0.704181	-0.801597	0.121772	-0.262903	0.0360863	-0.149104	-1.99703
USP35	-0.299762	-1.03278	0.702708	0.0528245	0.152134	-0.433399	-0.0862677	-1.5827
CNR1	0.982637	-0.295819	0.378975	0.0528245	-0.655221	0.736526	-0.118853	-3.29521
RAB32	-0.632699	-0.295819	-0.0703752	0.168302	0.171943	0.414598	0.281061	1.12638
MYB	0.975583	0.144753	-0.106451	-0.288212	-0.900333	-0.848436	1.34402	2.5015
MED28	-0.0165679	-0.331739	0.0861937	-0.0437775	-0.516347	-0.770734	-0.0843872	1.23008
RXYLT1	0.292272	-0.151429	-0.335334	-0.493144	-0.907093	-0.722906	-0.0693667	2.14671
DCLRE1B	0.262912	0.289143	0.700152	0.198022	-0.0817538	0.345736	0.25382	1.08646
ABCG2	-0.119978	-0.295819	-0.386559	-0.314907	-0.160456	-0.585402	-0.398754	-1.63747
SPP1	-0.339291	0.289143	-0.152094	-0.684141	-0.0702581	0.736526	-0.772526	-1.85605
STBD1	-0.689389	0.314234	-0.0549378	-0.461749	-0.333293	0.020319	-0.580504	-1.17143
CCNI	0.475495	-0.0211031	-0.558384	0.198102	-0.466812	-0.431872	0.408732	-1.1767
MFSD1	0.36763	0.721668	0.382115	0.62305	0.0735556	0.984454	0.0669927	1.8435
EEF2KMT	-0.518898	-0.905873	-0.102766	-0.309746	-0.605295	-0.941546	0.780249	2.14371
UBN1	0.297141	-0.0189791	-0.0627709	0.0196576	-0.504661	-0.177059	0.165357	-2.4985
DNAH7	0.307072	-0.295819	0.420796	-0.821645	0.344779	2.73653	0.425154	2.26446
GTF3C3	0.176155	0.163612	0.0461369	-0.1171	0.771951	0.778346	-0.179787	-1.38983
KLF9	-0.134359	-1.29582	-0.300145	0.613539	-0.506357	0.353197	-0.00175731	-1.75367
SENP5	0.134562	0.502547	-0.451515	-0.141748	-0.134747	-0.385465	-0.295449	-1.69281
RAD23B	-0.395105	-0.190447	-0.473321	-0.321803	-0.670239	-0.737638	0.0487705	-1.17997
C19orf25	0.243922	-0.215649	-0.0188275	0.0528245	-0.0911369	-0.396741	0.571798	1.92466
NEK9	0.175709	-0.468656	-0.0149797	0.512896	0.77839	0.748303	0.117079	1.32763
IFT43	0.188386	0.109437	-0.399383	0.383298	0.241931	0.321489	0.21069	1.23986
DNAL1	0.218793	0.314234	-0.279644	-0.0490551	-0.172439	-1.12597	-0.133336	1.01409
IRF2BPL	0.0608626	-0.125894	0.455899	0.194844	0.589892	0.507044	-0.654573	-1.13077
AREL1	-0.00627902	-0.498636	-0.922612	-0.0410424	-0.590126	-0.228709	-0.216697	-1.8141
TGFB3	0.461401	-0.295819	-0.524063	-0.362213	1.09967	0.321489	-0.747682	-2.30069
NRDE2	0.0638728	0.663539	0.082926	0.344591	-0.35566	-0.327604	0.00284879	-1.39816
KLHL29	-0.282707	0.414674	-0.00804767	0.0528245	-0.0702581	0.108495	0.737029	1.39047
TMEM214	-0.70354	0.068945	-0.0860502	-0.470974	-0.611426	-0.608122	-0.192942	-1.55568
SLC17A5	0.263899	0.205079	-0.123525	-0.102295	0.197675	-0.137943	-0.395918	-1.67769
ELOVL3	0.660709	-0.0157114	1.4208	0.0528245	-1.65522	0.736526	0.077231	-2.47578
IFIT2	2.66071	0.704181	0.320659	-1.53214	-0.655221	0.736526	1.04213	3.02345
