geneName	MCF10A_EtOH_4h	MCF10A_TAM_4h	Hela_6h	Hela_9h	MCF7_48h	T47D_48h	Hs578t_48h	MDAMB231_48h
HELZ2	0.392577680546117	0.00309372318086412	0.759622	1.01301	0.805605	0.0353605	0.374851	-1.04712
SAMD10	-0.389127811771045	0.476792000433919	1.86748	0.957294	0.837476	0.415115	-0.139722	-1.61538
LAMA5	-0.0738426369724754	0.651589125995304	-1.06376	-0.0459203	0.324371	-0.547209	-0.846267	-2.43055
ASS1	0.0409805592986956	0.807171886605565	0.865915	0.7148	0.295757	0.649233	-0.541085	1.80608
MAP3K10	NA	NA	0.778178	0.373723	-1.12188	0.954635	-1.36211	-2.10081
PLXNA3	-0.167747163018136	0.117221134733836	0.304159	1.08594	0.098979	0.228708	-0.10099	-1.42762
RLIM	-0.0649867446973913	0.0933184425403226	0.457957	1.16065	0.254494	0.210252	-0.0270113	1.19465
KIF3A	-0.351241413901796	0.303013035423144	-0.522559	0.415128	0.153179	0.0624726	-0.352623	1.13623
NPHP4	-0.107122766378923	0.721162611418181	0.143366	1.36565	-0.196472	-0.602313	-0.668218	-1.72884
CHSY1	-0.543198737197203	0.087266249432261	-0.867563	0.029611	-0.36107	-0.98155	-0.25661	-1.54333
BRME1	-2.32018720111746	NA	1.4976	0.776273	1.48955	1.11813	1.15246	2.55454
PPARG	-0.391038166219777	0.626397523274847	0.922798	-0.248602	1.61508	0.632707	-0.246638	-2.21629
ENOSF1	0.122464760634592	0.229297719822787	0.669836	0.793881	-0.457485	-0.00272084	-0.856475	-1.00127
PTPRE	0.136489414433162	0.567233219569222	0.152129	1.22454	0.615083	-0.836779	-1.62515	-1.1336
UTP3	-0.481241479146649	0.991754255420615	0.29057	1.00363	0.683421	0.546521	0.651182	1.85254
ZRANB2	-0.301485713876378	0.125226533499541	0.955005	0.541045	0.499117	0.482575	-0.496251	1.0608
DLG4	NA	0.193157256962941	-0.112585	0.345651	-1.96988	-0.581418	0.111816	-3.90817
MTSS2	-0.671202717397073	0.017994994046337	-0.229118	0.391546	-0.721099	-0.409113	0.637885	-1.2337
PCED1A	-0.254231740578497	0.58096272010226	0.0487505	1.90401	-0.143909	0.225531	0.00288201	-1.27769
PTPRA	-0.959135138321875	0.217109297409646	-1.45321	-0.110487	-0.0813671	-0.0400736	-0.506002	-1.25281
MPRIP	-0.771285500853425	0.0164782857414633	-1.30474	-1.03894	-0.169904	-0.319199	-0.92011	-1.0817
PIK3C2B	-0.257026667268039	0.958262473918821	-0.861027	0.416712	-0.0670582	-0.00472319	-1.25318	-1.79596
SLC39A11	-0.53426955241931	0.573118839699312	1.00037	0.10295	-0.75796	-0.465809	-0.48313	-1.35912
LARS1	0.587624654529703	0.00281874724663352	0.767908	1.03162	0.319935	-0.00330213	0.285177	1.15047
MBD2	-0.146547235902587	0.0868633290812598	-0.486764	-0.245346	-0.360042	-0.41339	0.783963	-1.3232
RSAD2	NA	0.589124209548901	2.97247	3.10196	0.352049	0.632707	-1.62515	-1.28584
CDC73	0.204201439111695	0.0504166929840613	0.718726	1.34164	0.114401	0.277298	0.667633	1.05937
ECHDC3	-0.0769617726446311	0.0734542731510819	1.68529	2.07815	-0.384917	-0.217916	-0.00366083	-1.43012
IL15RA	-0.00204324332954358	0.131455676935554	1.89593	1.34942	-0.777234	0.14728	1.57648	-1.06101
DOCK2	1.62755281311613	NA	0.466155	0.962278	-1.38492	0.632707	-2.36211	-2.01227
GNL2	-0.0438321352984705	0.0709786956371584	0.190526	0.470927	0.324215	0.260382	-0.122147	1.32142
DAGLA	NA	0.592912535734668	0.94022	-0.0858231	-0.591367	-0.170896	-0.277226	-1.34874
WDR36	0.0183128464191684	0.022904597896093	0.27403	0.395695	0.0325395	0.224395	0.259093	1.1073
OASL	-0.0338694157773466	0.0227223751835034	1.2687	1.69321	0.243115	0.352599	-1.62515	-1.13459
P2RX4	0.570442275937452	0.710168024514084	2.01408	2.10325	-0.662451	-0.428261	-0.377222	-1.19392
COQ10A	0.0369172765348577	0.246375283069134	0.446978	2.05244	-0.0287728	0.190702	1.69678	1.06911
ABCB10	-0.704015198299455	0.498917364423572	-0.600412	0.819143	0.247352	0.503973	-0.966186	-1.78594
STX6	0.0588996283232117	0.341897979204779	0.793878	0.695255	-0.313437	0.0131305	0.846157	1.12801
PIGC	-0.248581714450532	0.863541644624691	1.35696	1.21543	0.169019	0.237847	-0.46165	-1.30726
MRPL44	-0.175111783374086	0.143698652224671	-0.076198	0.583856	0.298299	-0.0145254	0.0917786	1.01326
ARHGEF4	-0.225046137066143	0.482181863308648	1.6153	1.79404	-0.799954	-0.367293	-2.21011	-1.80342
RPS6KC1	-0.339166037488455	0.998193957302417	-0.686558	0.477959	-0.0832609	-0.160112	-0.748006	-1.3232
STAM	-0.0620337929403843	0.972381121690846	-0.131514	0.532661	0.246361	0.110884	0.360351	1.43021
PRPF4	-0.534588631820759	0.0871876156639701	-0.478496	-0.386491	-0.503098	-0.00590888	0.635087	1.03565
TLN1	0.199954788720433	0.00242936477452102	0.494953	1.02592	0.0747635	-0.118266	-0.92028	1.29619
RDX	0.428674412051265	0.131084745407061	0.666483	0.821371	0.701532	-0.86699	-0.603123	1.34024
SPTBN5	NA	0.0598816570300188	1.02771	2.50539	-0.384917	-0.119366	0.374851	-2.51585
ADCY3	-0.747795978246839	0.179457156518207	-1.90281	-0.90011	0.581295	-0.499541	-0.820545	-1.27881
DYNC2LI1	-0.210727733351857	0.569701897367631	0.923884	0.324815	0.90828	0.272811	0.429299	1.75717
CH25H	NA	0.699849798227229	2.59634	3.50369	0.615083	0.632707	-0.625149	-1.8557
WDR12	0.226459258331196	0.0626006147808607	0.146788	-0.075698	0.388575	0.792363	0.694223	1.48415
USP8	0.571130613814426	0.130952052953962	-0.272819	-0.13093	0.140796	0.0616225	-0.0439194	1.22699
CLSTN3	-0.564463429092274	0.365138536536501	-0.949413	0.983281	-0.193435	-0.450207	-0.870262	-1.15005
ARMH4	NA	0.370068942188057	2.87379	3.26895	0.392691	-1.58969	-1.4325	-2.25281
SLC12A6	0.0396036027599133	0.0992680863608236	0.71409	1.16881	-0.310916	0.144353	-0.658702	-1.08413
MFAP1	0.0269212313624639	0.00527652430943182	0.376139	0.797386	0.139055	0.298638	0.110394	1.1028
TSPAN3	-0.377747016373677	0.544827930413085	-0.0622336	-0.506594	-0.0057987	-0.146179	0.0777766	-1.19479
EFL1	0.404893393569058	0.168459852641059	0.451088	0.402983	0.947859	0.212045	-0.477592	1.42275
PMM2	-0.281678476811085	0.189526062966634	0.238505	0.0452341	-0.462538	0.732488	0.126172	1.13623
DHX38	0.430701057918496	0.217641422722974	0.0609273	0.540524	0.191617	-0.118424	0.192577	1.01467
ZFHX3	1.1220015795987	0.620608388499032	-0.244719	1.33566	0.600834	0.00164782	-0.364913	-1.91458
CPNE2	-1.02877954762874	0.342477436179046	-0.837173	-0.256819	-0.121882	-0.807866	-0.371393	-1.16792
NLRC5	-0.108588071508292	0.420699683620498	0.0706477	1.52804	-0.969879	-0.367293	-0.413645	-1.9939
KIFC3	-0.0662077585371788	0.213893558589232	-0.625662	0.474208	0.352049	0.37895	0.0306346	-1.09162
RHOT2	0.465235216648864	0.788423622767037	0.433454	1.28509	-0.0454919	-0.123964	-0.804699	-1.02431
SLC16A3	-0.257390478614023	0.015221397717881	-0.544883	-0.420863	-0.643835	-0.695377	0.111816	-1.76204
SMAD4	0.25262003806448	0.306345633779305	0.694336	1.0395	0.545821	-0.175653	0.582792	-1.06604
TNFRSF11A	0.224057972981319	0.286394037992614	1.44354	1.30329	-0.314527	-0.293293	-0.740626	-1.15328
PFKL	-0.133325543229604	0.336205719321916	0.293369	-0.0515135	-0.164859	-0.584611	-0.730048	-1.01605
MYO1F	NA	0.45182755458355	1.50115	2.0179	-2.38492	-0.504797	-0.625149	-1.41397
SLC47A1	NA	NA	-0.278187	-0.116599	0.937011	-0.314826	-1.62515	-2.21629
ZNF614	0.123643511203926	0.524418002258292	1.23355	1.65693	0.225137	0.602959	1.09732	2.48415
KIAA0319L	-0.418356643487643	0.399711358341493	0.0849857	0.743586	0.387783	0.172345	-0.61065	-1.06113
SERBP1	-0.372778401878792	0.542959909192292	-0.426416	-0.48082	0.62973	-0.290543	0.0572791	1.26043
NME7	0.552226271807607	0.290832249337852	-0.143408	0.327343	-0.237359	0.568576	0.812972	1.41704
TAF1A	0.0542265664990558	0.921820251537803	1.5579	1.31421	-0.686572	0.438329	0.619963	1.18459
CREB3L4	0.213220198406772	0.882481741632277	1.75474	1.11692	-0.680373	0.560689	-0.756394	1.54828
PARP1	-0.0808803081355725	9.32416467804869e-07	0.196713	0.484414	0.221707	-0.484274	-0.79273	1.32775
PPFIA4	NA	0.0116120207499255	1.75025	2.61854	-0.384917	-1.36729	-2.62515	-3.42274
SNRNP200	0.132528150057671	0.0678744093425992	0.526593	1.15597	-0.497872	-0.14008	-0.321851	1.16531
TPRKB	-0.288994516791101	0.0866219331194833	0.270285	-0.25141	0.432492	0.457516	0.4481	1.38952
SPOPL	-0.195365075783654	0.0770450241693498	0.711709	1.0241	-0.462919	0.492529	-0.0401867	1.80608
GPR17	NA	NA	2.7363	3.29471	-0.384917	0.632707	-0.625149	-1.92524
HSPD1	-0.0509333732167559	0.627417126270107	0.153361	0.0874349	0.290703	0.00867467	0.235212	1.00269
CTDSPL	-1.02473943043965	0.225417067303242	-0.446385	-0.554641	-0.607309	-0.178532	-0.900784	-1.63132
PTPRG	0.0028082072772051	0.370572226648543	-0.879238	0.710601	-0.00170791	0.632707	0.846044	-1.06358
NCEH1	0.118137352326031	0.268264318508175	0.159162	1.21192	-0.434499	-0.842378	0.190361	-1.04942
SLIT2	0.241984637254987	0.178592609717104	0.700978	1.25895	0.427456	1.63271	0.459384	-1.41397
DGKQ	-0.0932473971683569	0.7397806238817	1.11083	1.64926	0.261446	0.423253	-0.473146	-1.97528
ATP10D	0.192031661226362	0.0138097510149548	0.237168	0.28413	0.392691	0.162256	0.283317	-1.39627
IQGAP2	-0.334793733378967	0.145733278041755	1.67662	2.7993	0.352049	-0.952256	-0.625149	-2.10081
ATG12	0.234920630487766	0.607606215430704	-0.205166	-0.0149113	0.775548	0.394547	0.920819	1.62166
DDX46	0.0459534596098263	0.34286303828217	0.324625	0.554263	0.135802	-0.145485	-0.083037	1.13209
IRAK1BP1	0.146236226133877	0.205717502576977	1.66722	1.20181	-0.969879	0.656166	1.76717	2.29151
SDK1	-0.491296823297096	NA	1.10429	1.4476	-0.086037	-0.952256	1.69678	-2.25281
IGFBP1	NA	NA	2.90869	3.07985	-0.384917	0.632707	-0.0749521	-2.07863
SLC12A9	-0.213636796744384	0.781869990439246	-0.236814	-0.288545	0.446961	0.872045	-0.193914	-1.23387
MEPCE	0.181649560008676	0.774897498924232	-0.653817	0.670393	0.522825	-0.258146	0.640312	1.33215
SHROOM2	-0.803090074314752	0.938832057472402	2.33201	2.86942	0.154857	-0.504797	-0.878268	-1.19392
KRBOX4	0.514007854516506	0.462276950914087	2.28279	1.54248	0.721999	0.703096	0.615859	1.96958
RPL10	-0.601553152599917	0.142897873517142	0.938234	-0.613696	0.274428	0.810011	0.617052	1.28301
NAPRT	-0.0023290998675758	0.95313496697449	0.552478	1.14972	-1.96988	-2.53722	-0.710038	-1.13734
SNX30	0.118764288319765	0.312274508105134	-0.286334	0.329405	-0.303387	-0.158346	0.763893	1.11218
MIGA2	-0.818506267600209	0.700028059600305	0.240575	1.33986	-0.228797	-0.137811	0.959813	-1.33528
INPP5E	0.239745104405781	0.392984423340472	0.29686	-0.333968	-0.384917	-0.445296	-0.947077	-3.44659
PROSER2	0.175829849730698	0.26277149129103	1.16054	0.507237	-0.57395	0.690192	-0.625149	1.09649
MINDY3	-0.42487150270686	0.613628764407233	1.12727	0.76952	-0.544395	0.544269	-0.193433	-1.05427
POLR3A	0.224525484843853	0.240850471975022	0.382146	1.07469	-0.0982394	0.214716	0.93673	1.38462
ADIRF	0.325975400978024	0.807917617325463	2.78667	3.04639	0.339449	0.151071	-0.246638	1.02472
PDCD11	0.273136992742659	0.355079566241118	0.541997	0.95327	0.552846	0.505827	0.159122	1.15158
TUT1	0.961735053124983	0.807823807329661	0.900905	1.51382	-0.951501	0.23319	0.904104	1.22112
PTPRJ	-0.844791789612897	0.158355144195024	-0.232735	-0.353628	0.294477	0.619768	-0.576786	-1.2609
B3GAT3	0.153732314109622	0.326495585835382	1.16403	0.42396	-0.0208631	0.0914368	-0.244545	-1.34182
CCDC15	-1.04403578043134	0.075729213767531	1.64175	1.37172	0.532621	-0.204643	0.244267	1.40169
NUDT22	0.109209030569889	0.236761228213526	0.67031	1.1247	-0.507401	-0.399394	-0.381224	-1.10081
TM7SF2	1.49463262838609	NA	1.29363	1.8749	0.2154	-0.192407	-1.48765	1.23139
PDCD4	0.344211091741088	0.000521033781916441	0.903794	0.777838	0.431446	0.0786361	-0.371393	1.08333
PRSS23	-0.682756572814321	0.120054195198305	-0.298341	-0.83783	0.457352	0.171376	-0.521279	-1.11827
CACNA2D4	NA	NA	2.61817	2.4053	-0.384917	0.632707	0.959813	-1.02486
UBE3B	-0.412386845825858	0.169675478357083	-0.0774438	0.298993	-0.535783	-0.129853	0.0411134	-1.16952
DLG5	0.414876355978899	0.17760570551263	-0.491189	-0.101729	-0.294314	-0.293293	-0.351226	-1.5717
ME3	NA	NA	0.894621	0.673056	-1.06299	1.26074	1.01228	-1.59039
NUBPL	0.191928610786864	0.823388982752253	0.785017	1.3858	0.200046	0.460683	-0.0401867	2.06911
UPF2	0.363083837418274	0.517625471340802	0.396666	0.587703	0.638996	0.580166	0.0892898	1.69917
ADAM8	0.571928765066389	0.5583058297466	1.38564	2.58896	-0.384917	0.217669	-0.625149	-1.29329
KIN	0.141528645848612	0.191621450757286	0.703632	0.0306465	0.26628	-0.117434	0.452853	1.84323
WWC2	0.0845665711641804	0.170306156508817	-0.536506	-0.566724	0.333312	-0.049553	0.466773	-1.30434
ASTN1	NA	NA	2.19656	1.85924	-1.38492	0.632707	-0.0401867	2.48415
CWF19L2	0.216056800426602	0.788771959968777	0.870508	1.01598	-0.0465004	-0.307008	0.258337	1.25674
RPP38	0.181321473947771	0.966678539229215	0.163688	0.768149	-0.0478816	0.29322	-0.29073	1.14467
MBNL1	0.225724518943499	0.769900419096615	0.61606	0.906578	-0.0497324	-0.426917	0.897752	1.05789
SRP19	-0.357339043531941	0.372804663900477	0.80598	0.273109	0.306331	0.651816	0.828023	1.58651
MERTK	NA	NA	2.47459	2.49466	0.074515	-1.10426	-1.62515	-1.17328
FBXO36	0.437944733027807	0.881771504875617	2.10359	2.40633	0.26716	0.192134	1.69678	2.29151
OBSCN	0.935449809045796	0.921290840426443	-1.58581	-0.604623	-0.458917	0.677101	-2.04019	-2.10081
ZFYVE27	-0.693284134221118	0.359585111720685	0.926672	0.813021	-0.220687	0.213754	-0.210112	-1.35637
MOV10	0.112733581673209	0.918596752359559	-0.0365795	-0.399063	0.290716	-0.301447	-0.549697	-1.06519
SLC16A1	-0.161767316453181	0.0786577690160535	0.10412	0.298969	0.540596	0.250975	-0.032699	1.94358
TMEM237	-0.246616704036927	0.19118370010988	-0.253675	0.0903936	-0.349071	-0.710835	-0.314448	-1.42274
MED7	-0.314263984957108	0.864468179876379	0.610078	0.608739	0.577015	0.11424	-0.0874924	1.11492
RMND1	-0.118644718270422	0.505452161140285	1.45897	-0.382882	-0.476733	-0.548598	0.492687	1.41015
CARNMT1	-0.887623229297247	0.886559389948776	-1.22894	-0.0190778	0.352049	-0.253911	0.00561698	-1.28844
PCGF6	-0.174824492773127	0.71924450546025	0.255341	-0.706753	0.504052	0.331051	0.834282	1.02021
UTP14A	-0.129921117570627	0.732035406100415	0.500648	1.13285	0.327158	0.96455	0.804359	1.08454
NSMCE2	0.147824786691662	0.796908212604454	1.12005	0.968131	0.344584	-0.223487	-0.141827	1.48415
B3GNT7	NA	NA	2.73486	3.11071	0.615083	0.632707	-1.62515	-4.37383
ZFYVE9	-0.0727449138128637	0.0722019613549045	-0.461048	-0.733031	0.180146	0.235817	0.512354	1.43168
ARSL	NA	NA	2.28465	2.6388	-0.384917	0.632707	-0.110576	-1.51585
TMEM164	-0.152873038168632	0.0256840867195768	0.664956	0.376525	0.222094	-0.285763	-0.529992	-1.04309
SLC38A10	-0.224234051514763	0.938667526784711	-1.08322	-0.243048	-0.40645	0.48561	-0.313734	-1.50236
PANK4	0.216771262629571	0.510450428789304	-0.253224	0.332174	0.181667	-0.835611	-0.638955	-1.05947
PEX10	-0.732839646193122	0.185152857654535	0.248516	0.331004	-0.766787	-0.200183	-0.184577	-1.91795
CFAP251	0.586318862171784	0.330357811799883	0.85441	0.818136	0.895191	0.802632	-1.33564	1.23622
NCK1	0.15436391367413	0.122564323344484	0.640059	-0.0298201	-0.0364303	0.0903886	0.681512	1.16222
RHPN1	0.916090152314017	0.776810706999461	1.0008	2.26453	-0.151939	0.46832	-1.04019	-2.42274
DZIP1L	-1.08801666070193	0.260188855684981	0.616537	0.495483	-0.384917	-1.04537	-1.30322	-2.51585
EIF5B	-0.066466611237627	0.00374227013195391	-0.0371884	0.202251	0.440059	-0.134491	-0.66495	2.00281
GPAT4	-0.705426320430517	0.0624258481010417	-1.52164	-1.53016	0.0351919	0.0318027	-0.657939	-1.47521
ZNF276	-0.0923245966602128	0.652136150173256	1.09931	1.19476	0.0184391	0.498406	0.722774	-1.51585
FHIP2B	-0.583591617320793	0.144661076126093	0.383724	0.187078	0.252513	0.154933	-0.384141	-1.10081
FBXW5	-0.101708553865963	0.152445496654743	-0.128917	0.473914	0.176962	-0.481853	-0.0979022	-1.43096
GART	0.234764303799299	0.013722231722395	0.384233	0.620419	0.428833	0.138307	0.0729803	1.18197
ATP13A2	-0.212522699633852	0.324230781921867	-0.84319	-0.021826	0.192009	-0.514135	-0.307409	-1.5116
SPON2	NA	NA	2.58197	2.87306	-1.96988	0.369672	0.696779	-1.90051
ZNF221	NA	NA	1.04626	1.61422	-0.214992	0.665128	1.09732	2.48415
DIP2A	-0.0346008351594903	0.229630049953154	-0.0764008	-0.780352	0.283704	-0.54225	-0.534384	-1.10081
CACFD1	NA	NA	0.555526	1.78703	-0.28058	0.133901	-1.76265	-2.39032
GPSM1	-0.144628389346283	0.576887201314274	0.0353224	0.382643	0.145598	-0.143253	0.893318	-1.33688
ANO10	-0.241595712133909	0.295537694491932	0.588758	0.693092	0.612409	-0.329203	-0.758074	-1.06474
NBEAL2	0.3362562829672	0.535481938851917	-0.68288	0.304546	-0.0118732	-0.33573	-0.68928	-1.62018
GPATCH4	-0.173956099493621	0.257964913339915	0.406684	0.15951	-0.18816	0.883768	0.0411134	1.02181
ZNF394	0.315837819181574	0.917539492481617	1.13375	1.25509	-0.52242	0.519813	0.405878	1.64462
MFSD12	0.157383513673051	0.438689824755424	0.15468	0.546949	0.397083	0.303205	0.398083	-1.26026
DMKN	-0.072235955093509	0.190028576295813	0.833339	0.0699141	0.0565186	-0.200274	-1.4325	1.15158
SRSF2	-0.242422181273728	0.167192002736934	0.422594	-0.167988	-0.0253181	-0.00629561	-0.57774	-1.2823
MPP3	-0.600244648805214	0.693587864226844	1.77997	2.00095	-0.577562	-0.991784	-0.966186	-2.16792
LARP4	-0.200459727090769	0.421725690568463	0.266573	0.722044	0.530587	0.244598	0.478959	1.16573
WDR90	-0.624349501971786	0.518546522442862	0.173354	1.10668	-0.178466	-0.391541	-0.377222	-2.47004
JMJD8	-0.119337606350929	0.046214675262972	1.66412	-0.340089	-0.473203	0.340791	-0.424452	-1.03242
SLC1A7	NA	NA	2.77969	3.29505	-0.384917	0.632707	-2.21011	-2.33142
USP24	-0.045010885914051	0.369476885873563	-0.810629	-0.285469	0.264052	-0.1681	-0.621327	-1.51259
LAPTM5	-0.0914460647489275	0.158599281350917	2.89495	3.29734	0.200046	0.632707	-1.04019	-2.11352
SDC3	-0.566519037098551	0.103808164157008	1.23987	0.677994	0.341518	0.229351	-0.0527867	-1.46802
TMCO4	-0.0723701237975822	0.71543964525169	0.276483	0.553116	-0.14206	0.244577	-0.870262	-1.1452
MXRA8	NA	NA	2.23687	2.76794	-0.384917	0.385072	-0.584289	-2.10861
NEXN	-1.12125215045211	0.786051406111105	1.02691	1.48457	-0.384917	0.632707	0.146522	1.06911
ZNF281	0.715312634635849	0.0194034132111531	-0.000648588	1.32808	0.741755	0.0866171	0.623764	1.05026
ACP6	0.247377472731502	0.5837026663083	1.00368	0.847549	-0.29028	0.330678	-0.262579	-1.04928
DPY30	-0.0233454978553604	0.0711631345633882	0.125914	-0.603044	0.348297	0.161202	0.126923	1.48415
NUP35	-0.0244166636099944	0.807924523746543	-0.365166	0.342172	-0.0156828	0.11245	0.485882	1.29151
SGCB	-0.321353963846019	0.878021837579418	0.499208	-0.0979069	0.0675956	0.36389	-0.574523	-1.00683
VPS72	0.382386617011446	0.193449296367635	0.667703	0.687995	-0.0766566	0.868662	0.830668	1.32516
DHX57	0.30800001500851	0.79302197654151	0.621038	0.82322	0.451983	-0.13055	0.447259	1.21207
TGFA	0.21883368709314	0.595366701875876	2.1674	2.71913	-0.531758	0.331537	-0.625149	-1.22551
INAVA	0.44813167592145	0.0139245989731716	1.49954	1.23822	-0.665025	-0.689221	0.182206	-2.01835
IFI16	0.232818716021986	0.000250994113431325	2.27415	2.85107	0.615083	1.31078	0.959813	2.05993
ABHD6	-0.368348882455871	0.673456197367213	0.347865	1.52361	0.702546	-0.319465	0.696779	-2.36829
METAP1	0.0505259924374318	0.742324616549272	-0.0875401	0.0579137	0.237801	-0.0608914	-0.36942	1.28001
RNF123	0.191873558446474	0.391246735167016	-0.222002	0.031826	-0.0537107	-0.486346	0.354387	-1.42274
MON1A	-0.920416072793712	0.429581520373613	-1.95164	-1.58202	0.0301209	0.568576	-0.12765	1.25283
MST1R	0.458250832265197	0.0604096918827105	2.13738	1.4489	-0.0369933	0.365423	-0.625149	-1.08739
MAP9	0.0137517897131544	0.676302502573658	2.7682	3.3817	0.563858	0.658242	0.427962	1.15158
ANAPC10	-0.19004551214133	0.38123013749392	1.41162	1.13931	-0.006405	-0.401241	-0.139722	2.65408
CCDC112	-0.141170351128976	0.673631596486066	0.672365	1.27161	0.183367	0.059149	0.613638	1.06911
UTP15	-0.111336672071825	0.630477442713612	0.530719	0.745187	0.478879	0.477536	0.582446	1.25756
GFM2	0.0206027930230613	0.993255461319342	0.372634	0.677001	-0.437658	-0.0240885	0.136691	-1.06604
CGAS	0.348075052060966	0.000845368244013496	-0.148117	1.10309	0.88668	0.632707	0.839974	1.06911
PI16	NA	NA	2.58537	3.00184	-0.384917	0.632707	-0.625149	-2.1597
TBX20	-2.27470479387659	0.541818203806332	2.33361	1.93729	-0.384917	0.632707	-0.625149	2.65408
GALNT10	-0.279455894567598	0.228526976601396	-0.781247	0.539081	-0.345076	-0.0832334	-0.891664	-1.62774
CAMLG	-0.332077164546858	0.11648327538802	0.903462	0.70285	0.0782574	0.502419	0.321609	1.18915
SUN1	0.34307160415815	0.16436636943717	1.14138	1.14773	-0.43536	-0.64682	0.365822	-1.2075
PHAX	-0.282350748139303	0.431531026009093	0.322691	0.386471	-0.0900117	0.408459	0.701745	1.39488
RASEF	-0.0334627526051819	0.487835874225489	2.41562	2.9927	0.0447677	0.195843	-0.384141	1.59963
DYNLT3	-0.191456879269347	0.638438287574539	1.09803	-0.328969	0.48845	0.754697	0.737421	1.53478
NOL6	-0.616567887585877	0.73188397325566	0.181478	0.310428	0.202855	0.876711	0.814136	1.34936
AQP3	-0.264211270401881	0.870164361908601	0.943346	0.778886	0.129657	-0.732943	-1.84754	-3.03941
WRN	0.381601819603976	0.0259772920945594	0.104577	0.209087	0.425422	0.22449	0.680477	1.13623
GJB2	0.841048208818942	0.556063795176966	2.65952	3.66805	-0.969879	-0.826725	-1.62515	-1.23069
DDIAS	-0.154402235429879	0.466208077193179	0.692188	-0.508933	-0.884488	-0.591611	0.609316	1.01022
ZNF503	1.00410729041742	0.534824131301265	0.975295	1.29226	-0.384917	0.217669	-0.634138	1.43835
SLC39A13	-0.0299860592672663	0.401153084064385	0.424244	0.785878	-0.660551	0.456384	0.913827	-1.11896
