geneName	HEK293_2h	HMECs_1h	HMECs_24h	MCF10A_2h	M231_1h	SUM159PT_1h	SUM159PT_24h
NPC1	0.762410066930703	-0.0816815	-0.244449	-0.679291	0.16552	-1.09071	-0.490768
CCDC40	0.634403882520451	0.173859	-0.17136	0.397208	-0.30519	1.62866	0.797771
CARD14	NA	0.92232	1.24368	-0.125826	0.164296	4.30108	-1.08675
RAB40B	0.462262158611929	-1.39961	0.622189	-0.248683	-0.338205	1.53555	1.54261
ZNF750	NA	-0.469997	1.68425	0.236744	-1.25074	3.79858	1.49821
RNF165	NA	-2.2476	-0.341285	-1.34822	0.279773	-2.63187	-0.324911
PMAIP1	0.221934230395463	-0.363082	-0.8718	0.236744	0.0613958	-1.69327	-0.279397
VAV1	0.929459637038252	1.33736	1.24368	0.236744	-0.902818	4.67305	-0.501789
TMEM91	NA	0.600392	0.729104	0.651781	-0.250742	1.06162	-0.0163622
HUNK	0.78388355750021	0.337358	0.243678	0.236744	-1.25074	4.67305	1.49821
DOP1B	0.467488199239328	0.170897	0.376128	-0.743628	-0.155164	1.43601	-0.174214
AKT1	0.582368416952181	-0.111	-0.0798984	0.142621	-0.160782	1.22834	0.723771
CBLC	NA	0.112321	-0.134834	-0.348219	0.164296	5.91406	0.498211
WTIP	0.598286984773244	0.889899	0.0372266	-0.90076	-0.0130502	1.74414	0.0287257
PADI3	NA	-0.378849	-0.579445	0.0302927	0.164296	6.38355	0.498211
CNKSR1	0.530292317467034	-0.0454393	0.174816	-0.188562	-0.613312	2.50313	-0.0867515
NBPF3	0.944645760348442	0.259355	0.69619	-0.348219	-0.321131	1.75419	0.846134
BCL10	0.645081176868189	-0.172898	0.0310048	-0.523306	-0.00546385	-1.15835	0.174916
PIGK	0.817465583714897	0.0481712	-0.0280218	-0.173345	0.110997	-1.19712	-0.0867515
SLC44A3	NA	-0.122074	-0.100277	-0.763256	-1.25074	3.53555	0.498211
ZNF697	0.987821683925013	-0.399608	-0.341285	-0.543475	-0.241464	-1.12028	-0.613297
ATP1B1	0.267543491052886	0.189035	0.237029	-0.270435	0.178703	1.59776	1.34349
MPC2	0.582002537657626	-0.21061	0.0357847	0.0188386	0.0310292	-1.56517	-0.330948
PFDN2	0.526287243481975	-0.118782	-0.401094	0.159653	0.120156	-1.40408	-0.579363
XPR1	0.93931942144344	0.0736807	0.452697	-0.321114	0.0481986	-1.08623	-0.0941881
RGS16	0.85232861200848	1.92232	0.243678	1.82171	-0.928814	-4.80875	-0.546877
TUFT1	0.505815838609198	0.167433	0.0737525	-0.736945	0.273621	1.02301	-0.0725377
CGN	0.60809480517801	0.0821008	0.67808	0.236744	0.137823	5.78348	-0.501789
CTSK	NA	0.55975	0.980643	0.821706	-0.584166	1.60064	0.704662
ANXA9	NA	-0.510639	0.774192	0.236744	-0.665779	5.43601	-0.0867515
KCNH1	NA	0.92232	-0.756322	0.236744	0.459752	2.62866	-1.08675
SMYD2	0.715594058324554	-0.0353266	-0.529419	-0.205567	0.171305	1.885	-0.169214
CREB3L4	0.52778673922374	-0.00144401	0.174965	0.236744	-0.437155	1.05056	-0.385465
C1orf43	0.558849073932043	-0.321134	0.0876863	-0.348219	0.0485996	-1.07978	-0.381412
ACP1	0.422412304320774	-0.0737107	-0.626426	0.438377	0.25505	-1.29137	-0.0755822
SRP9	0.992660350419667	0.235478	0.0696481	0.584667	0.577647	-1.20142	-0.243055
CNIH4	0.756461996813599	-0.0305877	-0.110082	-0.274867	0.215497	-1.23116	-0.122523
ITPKB	0.943839182907115	-0.0429142	0.278443	0.757576	0.214922	1.0716	0.0831735
ATP6V1C2	NA	-0.662642	1.24368	-0.763256	0.0902951	3.02098	1.49821
GALM	0.926004771617127	-0.662642	1.56561	0.236744	0.236189	4.79858	0.498211
TPRKB	0.988129318918494	0.163671	-0.610343	-0.540864	0.211285	-1.50259	-0.0979963
DUSP11	0.985600466627353	0.111305	-0.192322	0.334041	0.0428007	-1.33287	-0.169869
THNSL2	NA	-0.247605	-2.34128	0.236744	-0.250742	2.79858	-0.501789
AFF3	NA	-1.47	0.0212851	-0.763256	-0.0432285	5.85748	1.08317
ZNF385B	0.369347535664022	-0.662642	1.56561	-0.763256	-0.0194162	-1.56271	0.107852
CPNE9	NA	0.337358	1.24368	0.236744	-0.665779	2.53555	-0.501789
RAB5A	0.847254793864776	0.0154298	-0.131171	0.289211	0.114785	-1.23772	0.2069
CNOT9	0.663162285300429	-0.0293551	-0.518964	0.063412	0.161713	-1.18561	-0.114618
MARCHF4	NA	-0.662642	-0.756322	0.236744	-0.170571	3.02098	-0.501789
CNTN4	NA	1.33736	0.243678	0.236744	-1.8357	-2.71238	-0.257863
ACKR2	NA	-1.66264	-0.756322	-0.0262908	-2.57267	4.02098	-1.08675
GASK1A	NA	0.337358	1.82864	0.236744	0.263831	-2.00877	0.548837
UBA3	0.642463625009715	-0.00464597	0.0549626	0.242435	0.0857064	-1.04941	-0.0237417
ARL6IP5	0.966557753277083	0.0196398	0.322729	0.197557	-0.163057	-1.05678	0.350089
ABHD10	0.889607647258585	-0.191021	-0.385228	0.830423	0.143362	-1.1667	-0.434127
IGSF11	NA	-0.662642	2.56561	0.236744	-0.250742	-1.99149	-0.5549
BOC	0.662783347933578	-0.499143	0.407176	1.23674	-0.0283494	3.02098	1.08317
SRPRB	0.924327008705291	0.0116453	-0.529002	-0.025801	0.278187	-1.3419	-0.687228
MED12L	0.668245320799163	0.0154298	-0.493288	0.236744	-0.0824703	3.21362	-0.0867515
MANF	0.31417673337754	0.134371	-0.325591	0.132339	0.266931	-1.21348	-0.30149
SLIT2	0.416659336593519	0.435848	-0.421903	-0.0470494	-0.105544	-1.34097	0.229024
ATP10D	0.546404144077121	-0.179342	0.360756	-0.0732118	-0.0872431	-1.19731	0.140916
OCIAD2	NA	-0.0325559	-0.144422	0.351386	-0.0261254	-1.02437	0.150288
SLC10A4	NA	3.14471	1.24368	0.236744	-2.25074	3.53555	2.08317
TIFA	NA	0.106032	-0.0961725	0.184276	0.267987	-1.29334	-0.0570042
PDGFC	NA	0.0535649	-0.241749	0.246081	0.10386	-1.47088	0.476678
PLK2	0.794885674681499	-0.199115	-0.114414	-0.383931	-0.115806	2.62318	0.190782
LHFPL2	0.849819040895932	-0.282794	-0.0869678	0.54075	0.0943937	-1.74058	-0.28606
SLC30A5	0.397255750100876	0.0984552	-0.0158847	-0.290004	0.0902951	-1.49595	-0.134057
TSLP	NA	0.185355	1.09167	-0.348219	-1.25074	-4.66902	-0.255149
TNFAIP8	NA	-0.0333573	0.0459471	-0.985649	0.25232	-2.14784	0.393094
ZNF300	0.589471308397105	-0.189889	-0.0856301	-1.42622	-2.25074	1.06162	-0.501789
N4BP3	NA	0.211827	-0.0933575	-0.348219	-0.250742	2.79858	0.498211
DCDC2	NA	1.92232	2.56561	0.236744	1.33422	5.38355	0.498211
TTBK1	0.29805153586329	0.337358	2.24368	-0.763256	1.55661	2.43601	-0.0867515
IRAK1BP1	0.748042175918205	-0.0923264	0.521211	0.00227835	-0.135265	-1.12425	-0.268117
PM20D2	0.845021048517751	-0.0496652	-0.660564	-0.125826	0.0836772	-1.15418	-0.160639
DYNLT1	0.920239280171407	-0.053432	-0.258144	-0.145504	0.223939	-1.08817	-0.363759
TMEM168	0.882431797986928	-0.00966117	0.140584	-0.430681	0.231202	-1.46123	0.0294703
EPHA1	NA	-0.372605	0.255312	0.236744	-0.0987387	2.35112	-1.82372
SHROOM2	0.1555980923089	-0.0555568	0.214726	0.999704	0.111828	5.46155	0.498211
RAB19	NA	-0.662642	-0.17136	0.236744	-0.250742	3.53555	0.498211
CCDC120	0.986290482175638	0.121629	-0.0807574	-0.90076	-0.0283494	3.60594	0.0831735
GCNA	0.261655931450137	1.27596	0.906643	-1.26576	-0.420667	1.49602	0.932614
RADX	0.454485011839328	-0.158337	0.126494	-0.376233	0.150691	-1.03877	0.510036
GNRH1	NA	-0.832567	-0.926247	-1.34822	-0.473134	1.0437	0.135641
SYBU	0.744060875232643	0.159571	-0.057492	0.346368	-0.135265	-1.11958	-0.047982
RSPO2	NA	0.337358	0.243678	0.236744	0.749258	-3.10831	0.0831735
POLR2K	0.728417062015125	-0.329773	0.0287538	-0.0482334	-0.154091	-1.40305	-0.290641
MAL2	NA	0.0652784	0.501065	-0.0262908	-0.835704	4.46155	-1.50179
ARHGAP39	0.840192311019036	-0.0932765	-0.295481	-0.187754	-0.469859	1.75794	0.0831735
NAPRT	0.186745780063343	0.357678	0.298883	0.406669	-0.17622	2.08434	-0.383145
PLIN2	NA	-0.662642	0.243678	0.236744	0.239169	5.38355	0.498211
HAUS6	0.931285702620635	0.114965	-0.309921	-0.633196	-0.195032	-1.35273	-0.0867515
CDKN2A	0.957935837620594	-0.257255	0.256445	0.236744	-1.25074	5.79858	0.498211
MFSD14B	0.755602015114528	-0.138074	-0.242521	0.0709347	0.26187	-1.09832	-0.0867515
STOM	0.757377043980854	0.174235	-0.137281	0.430951	0.298865	5.0716	-0.501789
GSN	0.903983879032573	0.0212211	0.567747	-0.29283	-0.201897	1.71473	0.0628845
PTGES	NA	-0.0110424	-0.848383	0.0476771	-0.0782746	2.69167	-1.30914
LCN2	NA	0.851931	0.201857	-0.178294	-0.250742	-2.29734	0.402287
INPP5E	0.313028203499408	-0.0956015	0.012352	-0.701856	-0.34286	1.23111	0.0475496
COMMD3	0.660146794547698	0.557624	-0.0343072	0.388747	0.698274	-1.02845	0.199553
ST8SIA6	NA	0.337358	0.243678	-0.348219	-0.665779	4.02098	0.498211
ADIRF	NA	-0.00476152	0.053077	0.579631	0.334221	3.91406	-0.0867515
PLEKHS1	NA	0.337358	1.24368	0.236744	-1.47313	3.38355	-0.501789
BTBD10	0.490854995533346	0.0405631	-0.0692821	-0.388861	-0.0918107	-1.16189	0.151653
LIN7C	0.208909372928613	-0.11525	-0.283194	-0.199774	0.137661	-1.03391	-0.0835738
SYT8	NA	0.0798118	0.0537173	-0.0851845	0.486224	2.97916	-0.823717
APIP	0.779178764198824	-0.12896	-0.493288	0.392863	0.286468	-1.25887	-0.42584
CSTPP1	0.941113805660331	0.0406404	0.359155	0.25185	-0.0743152	-1.25955	-0.146073
ENDOD1	0.245309241917773	0.0950821	0.386241	-0.66862	-0.073864	1.21362	0.761245
KLHL35	NA	-0.662642	-0.0193569	0.236744	-1.25074	2.53555	-0.501789
TENM4	NA	0.0493012	0.521864	1.11121	0.449698	-2.66085	-2.37626
C11orf52	NA	1.50728	1.4136	0.236744	-0.250742	5.21362	0.498211
SLX4IP	NA	-0.464096	0.442223	0.858232	-0.0830143	-1.05088	0.161561
GRIK4	NA	-0.662642	0.243678	0.236744	-0.381986	2.72819	-0.724181
ST14	NA	-0.0969632	0.392956	0.558672	0.0711863	6.30108	-1.50179
EI24	0.711202072465194	0.027473	-0.024488	-0.41904	0.267242	1.24924	0.904203
MPZL2	NA	0.100419	0.252057	0.821706	-0.987707	4.53555	0.498211
SIDT2	0.649993362842578	0.449468	0.881107	-0.0456561	-0.26008	1.72819	0.555926
TMEM25	0.441686337684965	0.288448	0.980643	-0.348219	-0.250742	2.03674	0.885234
JPH2	NA	-0.263035	0.417009	-0.0804466	-0.0902771	2.39805	0.360707
SOGA1	0.651860381378082	-0.155427	-0.295015	-0.0582337	-0.229128	1.21581	-0.287891
CABLES2	0.917799130990876	-0.0585708	-0.370431	0.0992401	-0.15034	1.21362	-0.0378419
FERMT3	NA	1.7524	1.46607	-0.763256	-0.0283494	3.06162	-1.82372
TM7SF2	0.854550001365731	-0.20321	0.944117	0.645856	-0.811457	1.52912	-0.534211
MPP7	0.977172437830876	0.0547189	0.695849	0.236744	0.234685	3.64425	-0.855426
EEF1AKMT1	0.981789194895005	0.397479	0.243678	-0.125826	0.244023	-1.22378	-0.202229
SAP18	0.578172341915319	-0.00605667	-0.31189	0.405197	0.0748008	-1.0166	-0.140402
MIA2	0.142631928644287	0.047102	0.257098	0.200218	0.145816	-1.28438	-0.132282
GPM6A	0.818036010022158	0.337358	0.243678	0.236744	0.0711863	-1.49787	0.284967
FSIP1	NA	0.474861	-0.17136	-1.57061	-1.12521	-1.85963	-0.802449
SEC24D	0.994140322262609	-0.0158309	-0.0924378	-0.581545	-0.00715686	-1.01681	-0.237324
PRSS53	NA	0.538992	-0.270896	0.0143512	-0.673433	1.38765	-0.0323037
THRB	NA	-0.378849	0.363972	1.40667	-0.79131	2.53555	0.498211
UEVLD	0.630916537025356	0.00857614	-0.155494	0.0332102	0.230085	-1.21522	-0.238755
TEX30	0.504027653517515	-0.153945	-0.559286	-0.597246	0.300715	-1.04014	-0.306238
EDNRA	NA	-0.0203464	-0.258417	0.236744	0.20869	-1.3742	-0.196526
PIGF	0.457527499539961	0.940022	0.48879	-0.27783	0.20869	-1.74721	-0.100048
MFSD6	NA	-0.319055	0.478143	-0.189521	-0.193517	-1.37134	0.356855
FLI1	NA	0.483209	0.0814061	-1.61125	-0.250742	3.53555	0.498211
TMEM45B	NA	0.337358	0.729104	0.236744	0.334221	5.24337	-1.08675
ACSL1	0.419176205534865	-0.0453141	0.688617	0.00851621	0.0229906	-1.15283	0.194308
AMN1	0.70223982599624	-0.332493	-0.157685	0.121266	-0.292562	4.02098	0.498211
CCDC122	0.715232849164743	0.0325033	0.405949	1.55867	0.299951	-1.41316	0.159005
PABPC3	NA	0.0963498	-1.28684	-2.93318	0.408221	3.21362	1.08317
TMEM267	0.918392400107203	0.00653341	0.0133799	-0.763256	0.322633	-1.15148	-0.234036
PARP8	0.452408656548843	-0.0889069	-0.240073	-1.0003	0.163085	-1.083	0.419499
GFRA1	NA	0.337358	1.24368	0.236744	-2.0581	4.53555	1.49821
KCNE4	NA	0.337358	0.243678	0.236744	-0.835704	-1.13033	-2.08675
MZT2B	0.0306085481009073	0.0933355	0.136762	0.0413182	-0.0736376	1.01009	0.389835
ARL14EP	0.545011349386867	-0.325607	-0.0877734	-0.815095	-0.0461241	-1.17445	-0.00570781
PDK1	0.448610499816616	0.0120915	-0.701792	0.162743	0.00741039	-1.41126	-0.0637782
PDE3B	0.496458822942506	1.33736	1.24368	0.236744	-0.296066	-1.43547	0.117607
ZNF256	0.888466743699117	-0.157407	0.418764	-0.637726	0.182218	4.38355	2.08317
PLEKHH2	0.777067867211854	-0.703284	0.377533	-1.50022	-0.12383	1.65419	0.778319
SPEF2	0.801118916838436	0.0672687	0.243678	0.0143512	-0.43322	2.31316	-0.309144
SLC30A6	0.971474691921296	-0.132127	-0.153658	0.530927	0.169034	-1.19119	-0.421171
CATSPER3	NA	1.33736	0.243678	1.55867	-0.250742	1.02098	-0.179861
DNAI4	0.738299798415611	-0.215183	-0.0458291	-1.17829	-0.357657	-1.74058	-0.755546
ANKRD22	NA	0.0347951	0.648934	-0.763256	1.33422	3.67305	-0.501789
FARP1	0.588027217656314	-0.403122	-0.210498	-0.667679	0.0321489	5.21362	1.49821
MARVELD2	NA	0.00897479	0.0272838	-1.34822	-0.371036	2.79858	0.668136
PLOD2	0.827271317639143	0.17807	-0.664548	-0.284333	0.0849379	1.87073	-0.248032
SREK1IP1	0.898624226812895	-0.178766	-0.713573	-0.407113	-0.132422	-1.04272	-0.0292005
CENPH	0.70640667388195	0.0154298	-0.159033	-0.0602381	-0.0624752	-2.02495	-0.660362
BANK1	NA	1.92232	0.243678	0.236744	-0.230564	3.02098	-0.501789
SCOC	0.857180448366256	0.0261095	0.02925	0.50593	0.103763	-1.61906	-0.00540558
CLGN	0.50855695558456	0.337358	0.658715	-0.293771	0.00563657	-1.55833	0.513491
PLEKHG4B	NA	0.337358	1.82864	0.236744	0.334221	6.60594	0.498211
RMND5A	0.543277369253158	-0.169602	-0.244423	0.104293	0.0878826	-1.08048	0.181644
FBXO36	NA	-0.733031	0.938823	-0.125826	-0.294463	-1.08594	-0.253862
CACNA2D1	0.981836168808008	-0.257386	-0.237855	0.236744	0.687858	4.02098	1.49821
GDPD1	0.524593275067557	-1.7501	0.478143	0.499778	0.412223	-2.05647	-0.335779
IMPACT	0.26857585294258	0.0774227	-0.0475538	0.0108622	0.415834	-1.12543	0.164532
PITPNC1	0.585493840145075	-0.0133988	-0.351702	-0.0713787	-0.0162765	2.79858	1.82014
CEP112	0.926987377626365	-0.0861412	0.399472	0.751317	-0.423057	-1.12136	-0.0482774
ABCA6	NA	-0.247605	0.506712	-0.320254	-1.57267	-1.38972	0.205657
ABCA5	0.652931090488183	0.318499	0.695709	-0.850719	0.21223	4.08809	1.23518
C4orf19	NA	0.337358	0.243678	0.236744	0.505987	4.91406	-0.501789
UCHL1	0.968149652788402	-0.31117	-0.970447	0.236744	-0.250742	4.21362	0.498211
TNIK	0.826805989381331	0.0973068	-0.126434	0.125712	0.514793	4.30108	-0.501789
OBSCN	0.824656788228898	0.875454	0.726278	-0.763256	-0.250742	3.60266	-1.30914
ATP5MC3	0.543122737759877	-0.127173	-0.163906	0.166045	0.250932	-1.09705	-0.144743
PDLIM3	0.464522367074103	0.337358	1.56561	0.236744	0.614957	2.02098	-0.179861
ELOC	0.193698189451464	0.0799922	-0.365629	0.184816	0.219888	-1.25657	-0.45656
CXADR	0.8421066037298	-0.393035	-0.454294	0.72217	1.28531	1.92411	0.208704
NCAM2	NA	0.337358	-0.341285	0.236744	-0.736169	1.26185	-0.101127
SLFN13	NA	0.0224846	-0.219294	0.236744	0.611755	2.35112	0.498211
FGD5	NA	0.337358	2.82864	0.236744	1.33422	3.53555	0.498211
SKA1	0.910696244170157	0.304082	-0.297318	0.383585	0.231724	-1.27823	-0.906179
USP43	0.538431295380146	-0.0233894	-0.795142	-0.82215	-0.0517608	2.79858	-1.08675
ACSS1	0.918875290082246	0.211827	0.46607	0.236744	-0.176741	1.23747	0.050752
APOOL	0.457356501519323	0.239326	0.295393	-0.248683	0.241498	-1.17661	0.268154
PROM2	NA	-0.0157087	0.64841	0.17355	-0.250742	4.84589	0.176283
KLF10	0.645539323850697	-0.652528	-0.500556	-0.25016	-0.0459808	-2.76698	-0.0259615
HSPA13	0.762206119557526	-0.0515989	-0.0967614	0.67016	-0.0296421	-1.30921	-0.645459
GRAMD2B	NA	-0.0218512	0.024716	-0.90076	0.179335	3.79858	-0.501789
C16orf87	0.195854077582947	-0.271852	-0.547736	-0.27783	-0.000198328	-1.19446	0.209865
SLC16A1	0.430381295062716	-0.0691213	-0.318695	-0.189634	-0.592848	-1.10146	-0.133967
C9orf85	0.712224227459127	0.142855	-0.107795	-0.637726	0.283847	-1.38394	-0.393083
TTN	0.512734582119594	0.379178	-0.320223	1.23674	0.502343	-2.28281	-2.34614
CFAP418	0.872493706698892	-0.247605	0.359155	1.0441	-0.125211	-1.66085	-0.688202
TIAM1	0.444549436124935	-0.134466	0.0661393	0.352221	-0.188563	4.02098	-0.501789
ANKRD9	0.772798198493409	-0.662642	-0.563677	0.72217	0.486224	2.43601	-0.0867515
SFR1	0.42509896025015	0.213623	-0.259647	-0.551752	0.139718	-1.29849	-0.59069
SFXN2	0.189358931523359	-0.0137165	-0.137144	-0.100291	-0.117475	1.27578	-0.35524
ATP5MJ	0.497395437724222	-0.0160459	-0.0814025	0.421168	0.121456	-1.00783	0.141054
PCDH1	NA	0.0481938	-0.0587311	-0.0851845	0.0971815	1.11174	-0.639293
SUPV3L1	0.861714410946883	-0.107427	-0.169398	0.0317619	0.216782	-1.01691	-0.100513
MAPK13	NA	0.137059	0.0279488	0.651781	-0.071294	3.25315	0.328286
PHKG2	0.936844224652062	-0.156289	-0.035845	0.122573	-0.087859	1.07253	0.133078
NTAN1	0.993184222350388	-0.483672	-0.314318	0.149281	0.186122	1.53555	0.820139
CLDN12	NA	-0.212476	-0.446638	-0.372066	0.200822	-1.4538	-0.813733
MMP14	NA	-0.0323959	-0.225494	0.215178	-0.114731	-1.29273	-0.25812
SUSD3	NA	0.337358	0.243678	0.236744	0.749258	4.91406	0.498211
DDX19B	0.832388618108431	-0.163071	0.243678	-0.384745	0.150357	1.08809	0.498211
CACNA1D	NA	1.33736	1.50671	0.236744	0.164296	5.53555	1.49821
PWWP3B	NA	0.337358	0.0510324	-1.34822	-0.710173	1.02841	1.12317
TMEM164	0.593922101451798	0.236429	0.382952	0.411618	0.307887	-1.09513	-0.100048
DGKI	NA	-1.2476	0.980643	1.23674	0.842368	1.55311	-0.116499
SVOPL	NA	1.33736	0.243678	0.236744	-0.835704	3.53555	0.498211
TNFRSF14	NA	0.452835	0.658715	-0.763256	-0.0537049	1.01199	-0.324911
RER1	0.274916124441258	-0.0749652	-0.182269	-0.246495	0.25129	-1.10173	-0.181179
CFAP251	NA	0.290988	-0.220149	-0.202541	0.271557	2.13562	0.337746
PTPDC1	0.611674375604081	-0.582472	-0.157685	-0.161806	-0.143827	-1.29841	-0.0761043
RHPN1	0.825960588489886	0.822785	0.243678	0.651781	-0.148461	4.71005	-0.309144
TENT5B	NA	0.266585	0.983709	-0.681462	0.245684	1.75278	0.855763
CLSTN2	NA	0.41982	-0.0364304	-0.763256	0.0122926	4.79858	-0.501789
RNF207	0.551311645756214	0.497823	-1.25882	-0.763256	-0.437155	1.48371	0.192108
SLC13A3	NA	0.337358	0.565606	0.236744	-1.15763	3.53555	0.498211
AUTS2	0.98092488500412	0.126461	0.417445	0.236744	-0.250742	4.91406	1.49821
RIBC1	NA	1.92232	2.05103	-0.348219	0.0971815	3.02098	1.08317
SPATA2	0.82776126091603	-0.148069	0.0510324	-0.12171	-0.292562	1.0437	-0.135661
PKD1L1	NA	-0.247605	-1.34128	-0.763256	-0.57267	5.04651	1.30557
F11R	NA	0.0588643	0.263887	0.37348	0.214601	1.67535	0.0403604
NPM2	NA	0.337358	-1.34128	0.236744	0.179893	2.53555	0.498211
CACHD1	0.498657761275247	-0.170789	0.126321	0.00227835	-0.537363	-1.678	0.66244
RAPGEF6	NA	-0.662642	-1.07825	1.23674	-0.189341	1.0437	0.498211
SV2A	0.885361303881895	-1.02521	0.774192	0.236744	-0.250742	-1.1343	-0.354948
LAD1	NA	-0.0253844	-0.277024	0.236744	-0.250742	4.38355	-1.08675
CLIC6	NA	-1.2476	-0.341285	0.236744	0.209988	5.02098	1.49821
CBR3	0.824316540395154	-0.28973	0.031627	0.615255	0.10681	1.21362	-0.686214
ARHGAP27	0.850670080151095	-0.126589	0.131203	0.189438	-0.221887	2.13419	0.778319
ADIPOR1	0.518794229826784	0.119905	0.0262241	0.0325106	0.0179614	1.18083	0.666334
ALDH4A1	0.823289394626769	-0.148069	0.657199	0.583194	-0.0201289	1.34607	-0.501789
ACE	NA	-0.662642	1.4136	0.236744	0.42733	2.79858	-0.501789
SPON2	NA	-0.662642	0.243678	1.23674	1.4497	1.34689	0.401996
PIP	NA	0.337358	0.243678	0.236744	-1.57267	5.60594	-1.08675
ZBTB8A	0.884694827286096	0.12925	-0.252556	-0.763256	-0.143101	-1.33584	-0.548753
MIX23	0.546306981289031	-0.00755351	-0.859416	-0.365921	0.077881	-1.23116	-0.361611
VMA21	0.849612819338129	-0.154955	-0.401406	0.145321	0.446695	-1.59793	-0.535736
KALRN	0.963266131841958	1.11497	1.68425	-2.08518	-0.202379	2.3291	-0.0867515
TFF3	NA	1.33736	0.243678	0.236744	0.0711863	4.53555	-0.501789
SLC37A1	0.704667559963738	0.257188	0.409264	-0.463696	0.0531649	2.25801	0.305566
CBS	NA	0.92232	1.24368	-0.763256	-0.250742	-2.07178	-1.08675
U2AF1	0.808408249919512	0.521782	-0.308864	-0.27783	1.09321	-1.90186	-0.617266
CSTB	0.232427233105911	-0.217857	-0.0587311	0.394623	-0.154373	-1.03535	0.0136154
ZNF208	NA	1.92232	1.82864	0.236744	-0.250742	2.79858	-0.501789
CACFD1	0.60960295923692	-0.399608	0.0916744	-0.763256	0.486224	2.69905	-0.238755
SLC2A6	0.522084065900732	0.116304	-0.614806	-0.389929	-0.0974454	1.33146	-0.249023
GPSM1	0.911639500158483	-0.0294244	0.486949	-0.237188	-0.459459	1.49373	0.198651
CFAP157	NA	1.33736	1.24368	0.236744	0.0711863	3.67305	-0.501789
TOR2A	0.461152891641889	0.268645	0.624768	0.270691	-0.0283494	2.42512	-0.427788
ZDHHC12	0.372120111841861	-0.0684018	-0.556713	-0.198472	0.277637	2.21362	0.0387794
PKN3	0.850761442780808	0.144713	0.101659	0.541598	-0.133275	1.31316	-0.608704
S100A1	NA	-0.98457	-0.0782506	-1.76326	-1.25074	2.91406	-1.50179
CHTOP	0.729720189664861	-0.0189703	-0.542516	-0.0928246	-0.0530257	-1.02205	-0.524795
PMF1	NA	0.259355	-0.00425	1.55867	-0.372732	1.08809	-0.501789
FGFR4	0.709588080183921	-0.314719	-0.408399	0.0847405	0.405304	4.48664	0.498211
PPP1R16A	0.527460552556592	0.114965	0.343213	0.291885	-0.601939	1.27971	0.331101
MGAT4B	0.700662168845687	0.0561762	-0.178055	0.584667	-0.294942	1.52748	0.83955
FBXL13	NA	1.07432	0.980643	-0.763256	0.0804641	-2.1524	-0.596508
DVL3	0.761359968594446	0.133825	0.00573409	0.121973	-0.0794395	1.13238	0.514746
GRIN2C	0.619855408925222	0.337358	1.82864	1.23674	-0.388245	3.53555	0.498211
ZNF385A	0.291650730354795	0.0365156	0.175452	0.156573	0.457077	5.28401	-0.823717
MPP3	0.538937737187807	0.36383	-0.488842	-0.27227	0.215989	1.68687	-0.103825
ASB16	NA	0.337358	0.658715	0.236744	-0.835704	2.79858	-0.501789
PLCD3	0.671224942582576	-0.0156186	0.145274	0.655573	-0.00252338	1.1718	0.427822
TAMALIN	NA	-1.04115	-0.134834	0.236744	0.514793	3.21362	-0.501789
ALOX15	NA	0.337358	0.243678	0.236744	-0.250742	4.67305	0.498211
CXCL16	NA	-0.259286	0.311849	-0.763256	-0.987707	2.21362	1.37268
CCDC78	0.869194701522658	0.337358	0.506712	-0.0851845	-0.420667	1.05396	-0.128572
AMDHD2	0.592651233308205	-0.141296	0.119689	0.440277	-0.121182	1.77305	0.596058
BICDL2	NA	0.0154298	1.00921	0.236744	0.0711863	4.46155	-0.501789
SHANK2	NA	0.217619	0.164966	1.23674	-0.309158	4.28401	0.635714
PPP1R32	NA	-0.0252122	0.243678	-0.763256	-0.324742	1.11741	0.128977
ASRGL1	0.546455927611985	-1.2476	-0.341285	-0.348219	-0.250742	4.53555	0.498211
MAGOH	0.949495760761305	-0.0668853	-0.523609	0.165359	0.0683471	-1.26007	-0.244587
RBP7	0.868553934992718	0.337358	0.243678	0.236744	2.07119	4.67305	0.498211
AKR7A3	NA	-1.83257	-0.604319	-0.763256	-1.3382	2.35112	-0.238755
PDPN	0.438348610727518	0.0154298	0.506712	-0.0135797	-0.554523	-1.08306	-0.212247
RBBP4	0.961088293770392	-0.0333448	-0.24842	-0.042942	0.123181	-1.07142	-0.0681911
KIAA1522	0.991047698188145	-0.0396798	0.432323	0.04606	-0.414241	1.03305	0.613688
MXRA8	0.537220302365684	1.33736	1.82864	1.23674	-0.987707	4.95059	-1.08675
OMA1	0.975261593228097	-0.526581	0.305738	-0.052763	-0.2101	-1.25483	-0.488369
TM2D1	0.942801076608379	-0.0678986	0.0383586	0.390549	0.423194	-1.09343	-0.151732
EXTL2	0.581037372191109	-0.414715	0.0714965	0.0210149	0.112265	-1.33387	-0.0400583
SLC30A7	0.945116001383596	-0.155761	-0.597092	-0.0419724	0.358223	-1.0443	-0.421542
